ensembl_gene_id	chromosome_name	start_position	end_position	strand
ENSGALG00000016808	1	137784416	137797037	1
ENSGALG00000031525	2	148892100	148896528	-1
ENSGALG00000038649	1	106776186	106781484	-1
ENSGALG00000016927	1	157439308	157456502	-1
ENSGALG00000004629	14	4599649	4651582	-1
ENSGALG00000044279	3	109820943	109830241	1
ENSGALG00000029857	2	4138557	4140735	1
ENSGALG00000046794	16	2397112	2437757	1
ENSGALG00000040098	2	148865563	148883104	-1
ENSGALG00000051737	16	2376519	2384324	-1
ENSGALG00000016925	1	156469523	156560260	1
ENSGALG00000000081	16	2367597	2478250	1
ENSGALG00000016709	3	109712120	109777458	-1
ENSGALG00000008873	17	1807509	1811764	1
ENSGALG00000016708	3	109694867	109702468	1
ENSGALG00000038461	Z	380895	391872	1
ENSGALG00000049448	16	2302998	2422327	1
ENSGALG00000006427	5	13266596	13301342	1
ENSGALG00000050131	16	2296187	2298233	1
ENSGALG00000040276	3	109295891	109443058	1
ENSGALG00000015177	Z	37796494	37913443	-1
ENSGALG00000054599	32	249821	252607	1
ENSGALG00000004952	4	2025936	2028063	-1
ENSGALG00000039983	2	46739295	46798842	-1
ENSGALG00000002157	10	1790978	1793271	-1
ENSGALG00000043642	2	46674840	46702450	-1
ENSGALG00000002771	8	4371681	4375045	-1
ENSGALG00000011320	1	45195312	45317916	-1
ENSGALG00000002160	10	1784065	1786985	1
ENSGALG00000034196	26	3495149	3506642	1
ENSGALG00000049461	16	2283023	2395890	1
ENSGALG00000043582	2	148366525	148371835	-1
ENSGALG00000041621	2	148338397	148344678	-1
ENSGALG00000013235	7	17699379	17709260	-1
ENSGALG00000016919	1	155850483	155873611	-1
ENSGALG00000015166	Z	37363154	37376174	1
ENSGALG00000005135	9	8473943	8497084	-1
ENSGALG00000033960	2	147556277	147834791	1
ENSGALG00000042001	4	35025993	35044154	1
ENSGALG00000033256	Z	37074185	37334639	1
ENSGALG00000004831	4	1889130	1893556	1
ENSGALG00000041867	1	106580169	106592227	1
ENSGALG00000033038	2	45981247	46001437	-1
ENSGALG00000010338	4	34985338	34986964	-1
ENSGALG00000009601	1	30463434	30606675	-1
ENSGALG00000015026	3	66029757	66056035	1
ENSGALG00000054469	3	17987120	18072995	-1
ENSGALG00000037629	2	45896594	45935972	-1
ENSGALG00000003651	27	7505169	7510246	-1
ENSGALG00000026279	4	66813979	66817962	1
ENSGALG00000007711	10	18942659	18948763	-1
ENSGALG00000010025	5	36126018	36150075	-1
ENSGALG00000003319	18	6639244	6650095	1
ENSGALG00000009388	3	17861903	17932443	1
ENSGALG00000035242	5	1191915	1220816	-1
ENSGALG00000010316	4	34756078	34919149	-1
ENSGALG00000013768	3	52409174	52528843	-1
ENSGALG00000015887	1	106243613	106287385	-1
ENSGALG00000007701	9	15424639	15428284	1
ENSGALG00000002942	6	8516356	8663452	1
ENSGALG00000052732	16	2095761	2115687	-1
ENSGALG00000009360	3	17779866	17799623	-1
ENSGALG00000006507	24	3059934	3100446	1
ENSGALG00000049444	16	2069172	2071163	1
ENSGALG00000015844	1	105995337	106000048	1
ENSGALG00000006494	24	2929796	3036108	-1
ENSGALG00000022875	2	98074041	98078558	-1
ENSGALG00000012913	1	58821965	58864004	1
ENSGALG00000040754	5	1183120	1184856	1
ENSGALG00000052686	16	2043313	2045183	-1
ENSGALG00000005158	9	8445710	8469090	-1
ENSGALG00000042838	17	895590	912182	-1
ENSGALG00000003185	18	6293718	6304458	1
ENSGALG00000001049	19	844308	849704	1
ENSGALG00000003144	18	6279757	6287152	-1
ENSGALG00000030878	2	145698580	145699798	1
ENSGALG00000040644	17	876650	879509	-1
ENSGALG00000029502	4	1823156	1828005	-1
ENSGALG00000044260	1	137767278	137788052	1
ENSGALG00000001042	19	801748	844553	-1
ENSGALG00000043064	17	865358	868425	-1
ENSGALG00000032143	11	16909051	16934252	1
ENSGALG00000013754	3	52353589	52378280	1
ENSGALG00000007611	9	15278279	15281121	1
ENSGALG00000042289	2	44446651	44489221	-1
ENSGALG00000026373	1	66955605	66963463	1
ENSGALG00000015144	Z	35747523	35762090	-1
ENSGALG00000050329	16	2031899	2037166	-1
ENSGALG00000042134	2	97729887	98023150	1
ENSGALG00000014940	3	63799081	63805160	1
ENSGALG00000006096	5	11951870	11956268	-1
ENSGALG00000034478	19	576608	578177	1
ENSGALG00000013244	1	66874049	66946411	1
ENSGALG00000007557	9	15165984	15184391	-1
ENSGALG00000048063	16	2019863	2057283	-1
ENSGALG00000052894	1	137753896	137760396	1
ENSGALG00000032717	19	539445	570383	-1
ENSGALG00000016471	3	100541466	100547451	-1
ENSGALG00000051266	20	10886028	10887227	1
ENSGALG00000047380	16	2001694	2114403	1
ENSGALG00000035079	2	44295275	44300137	-1
ENSGALG00000001231	20	630016	655765	-1
ENSGALG00000030016	3	107370910	107378810	-1
ENSGALG00000013747	3	52304980	52312768	1
ENSGALG00000013218	1	66793430	66796768	1
ENSGALG00000016665	3	107359160	107370240	1
ENSGALG00000041927	19	460506	462675	-1
ENSGALG00000049185	2	2309489	2316006	-1
ENSGALG00000039696	17	765767	773576	1
ENSGALG00000030115	2	141922045	141957880	1
ENSGALG00000045796	5	25554599	25572134	-1
ENSGALG00000038096	19	9342031	9361245	-1
ENSGALG00000017644	11	16818088	16836168	-1
ENSGALG00000051088	16	1967655	1973720	-1
ENSGALG00000002932	18	5064083	5066287	1
ENSGALG00000008950	5	25532127	25551896	-1
ENSGALG00000049208	16	1962072	2057699	-1
ENSGALG00000013356	26	2475894	2486807	1
ENSGALG00000015195	28	3300429	3302247	1
ENSGALG00000008734	3	12111551	12286838	-1
ENSGALG00000040606	18	4988188	4993464	-1
ENSGALG00000014078	4	66184701	66219754	-1
ENSGALG00000005206	9	8222654	8263172	1
ENSGALG00000007651	7	7912708	7932691	-1
ENSGALG00000005305	2	2162908	2166703	1
ENSGALG00000047559	5	9843039	9988806	1
ENSGALG00000004310	14	3646453	3710836	-1
ENSGALG00000002710	6	5966532	5997073	1
ENSGALG00000013948	4	65944536	65948246	-1
ENSGALG00000014868	3	61372227	61386774	1
ENSGALG00000033675	5	1072537	1085377	1
ENSGALG00000003321	15	5282073	5285226	1
ENSGALG00000030268	2	2020319	2058934	1
ENSGALG00000048749	16	1949851	1956061	-1
ENSGALG00000040447	2	43004556	43025574	1
ENSGALG00000004276	14	3534997	3541893	1
ENSGALG00000009547	1	29702686	29770993	1
ENSGALG00000026490	1	39833011	39835915	1
ENSGALG00000040999	14	3509391	3525587	1
ENSGALG00000015107	Z	34485673	34580466	1
ENSGALG00000013929	4	65398425	65431696	-1
ENSGALG00000035506	33	6629529	6630228	1
ENSGALG00000015746	1	103822633	103856294	1
ENSGALG00000020078	3	17240827	17247359	-1
ENSGALG00000014834	3	59835089	59902821	-1
ENSGALG00000041161	22	5154950	5165163	1
ENSGALG00000010077	4	33235392	33239654	1
ENSGALG00000000695	26	2178133	2192431	1
ENSGALG00000047025	16	1927171	1938255	-1
ENSGALG00000042505	2	94652557	94656207	1
ENSGALG00000017334	1	197487500	197530937	-1
ENSGALG00000036616	26	2075202	2083441	-1
ENSGALG00000030251	2	140875182	140993382	-1
ENSGALG00000010721	8	25257022	25429515	-1
ENSGALG00000052371	16	1926484	1964781	-1
ENSGALG00000021231	6	5819141	5824328	1
ENSGALG00000042607	3	59341241	59399436	-1
ENSGALG00000015062	Z	34282011	34285224	-1
ENSGALG00000040182	28	3270292	3274542	-1
ENSGALG00000053682	16	1913575	1929106	-1
ENSGALG00000028142	Z	34263630	34278183	-1
ENSGALG00000032618	6	26933849	26942958	1
ENSGALG00000005549	19	8884139	8898622	1
ENSGALG00000021475	25	2955362	2966558	-1
ENSGALG00000007511	7	7177686	7189495	-1
ENSGALG00000041491	2	42256779	42262620	1
ENSGALG00000015693	1	99983468	100073181	1
ENSGALG00000005632	5	9121570	9145502	1
ENSGALG00000050182	2	1055416	1056745	1
ENSGALG00000015681	1	99699127	99764877	-1
ENSGALG00000040866	9	14139404	14193800	1
ENSGALG00000054264	2	1043157	1061857	1
ENSGALG00000008555	6	26774727	26826626	1
ENSGALG00000035949	2	42247131	42275377	-1
ENSGALG00000051536	2	1043156	1061846	1
ENSGALG00000051027	2	1038303	1039777	1
ENSGALG00000047837	2	1024177	1026865	1
ENSGALG00000000652	21	622081	629374	1
ENSGALG00000049288	2	1011262	1014817	1
ENSGALG00000000402	22	1351044	1386815	1
ENSGALG00000035461	1	188868223	188880800	1
ENSGALG00000052737	2	999915	1030300	1
ENSGALG00000003194	15	5211809	5226925	-1
ENSGALG00000017299	1	197370910	197373989	1
ENSGALG00000009130	3	16861604	16894451	-1
ENSGALG00000005473	11	15783046	15786682	1
ENSGALG00000009119	3	16850310	16858699	-1
ENSGALG00000002234	18	4655895	4661873	1
ENSGALG00000028301	18	4630255	4636230	1
ENSGALG00000047152	1	197279998	197281946	-1
ENSGALG00000015339	1	86469530	86473519	-1
ENSGALG00000047663	2	41515331	41521079	1
ENSGALG00000047341	2	41502573	41507421	1
ENSGALG00000004070	14	2927831	2938908	-1
ENSGALG00000012222	4	59688409	59777549	1
ENSGALG00000008584	5	24796212	24810473	1
ENSGALG00000016595	3	105351728	105356515	1
ENSGALG00000052434	31	2741115	2742551	1
ENSGALG00000010629	8	24751096	24784695	-1
ENSGALG00000050332	14	2745676	2753557	1
ENSGALG00000042771	1	96501042	96681455	1
ENSGALG00000052935	21	270998	276395	1
ENSGALG00000007015	20	10622623	10626251	1
ENSGALG00000013091	1	62935249	63064741	-1
ENSGALG00000040672	27	7262040	7267335	1
ENSGALG00000004818	15	6679247	6682601	-1
ENSGALG00000009968	4	31026953	31052941	-1
ENSGALG00000010623	8	24728882	24744108	-1
ENSGALG00000026995	1	197093201	197097605	-1
ENSGALG00000031163	2	41213767	41265858	-1
ENSGALG00000013672	2	91334478	91387810	-1
ENSGALG00000047376	25	2862703	2865970	-1
ENSGALG00000041435	25	2844773	2862713	-1
ENSGALG00000027762	1	197076798	197090770	1
ENSGALG00000028077	4	30919367	30919539	-1
ENSGALG00000008385	10	20594970	20635489	1
ENSGALG00000049903	1	62146832	62148967	-1
ENSGALG00000042726	4	64610177	64635020	-1
ENSGALG00000003466	1	62141900	62159550	-1
ENSGALG00000005416	Z	31833333	31861093	-1
ENSGALG00000053854	1	62127588	62136095	-1
ENSGALG00000008569	5	24756733	24773702	1
ENSGALG00000038772	2	128339132	128375825	-1
ENSGALG00000019284	1	62118528	62125904	-1
ENSGALG00000043208	15	6590284	6599691	1
ENSGALG00000045122	1	62104591	62113753	-1
ENSGALG00000007052	12	12191823	12223412	1
ENSGALG00000038494	11	15556046	15651941	1
ENSGALG00000016580	3	105090968	105109766	1
ENSGALG00000013655	4	63178948	63206134	-1
ENSGALG00000010152	1	36249788	36266933	-1
ENSGALG00000034030	3	57964558	58039567	-1
ENSGALG00000011214	1	196648341	196655118	-1
ENSGALG00000013057	1	62069663	62083647	1
ENSGALG00000041500	W	2356561	2358300	-1
ENSGALG00000040855	1	36025156	36168865	-1
ENSGALG00000009606	6	32367978	32382286	1
ENSGALG00000002282	3	57842516	57843985	-1
ENSGALG00000003939	28	4484819	4487194	-1
ENSGALG00000009865	4	29771882	29886214	-1
ENSGALG00000017330	1	196638370	196645721	1
ENSGALG00000003146	15	5140595	5154005	1
ENSGALG00000029569	2	519057	520883	-1
ENSGALG00000021539	18	4438665	4461906	1
ENSGALG00000053964	2	511301	514049	1
ENSGALG00000045581	2	505017	507099	1
ENSGALG00000009803	4	29358225	29368088	1
ENSGALG00000011490	2	40384646	40393391	-1
ENSGALG00000011484	2	40304543	40340905	1
ENSGALG00000008544	3	16420525	16490003	1
ENSGALG00000000551	26	1618156	1637334	1
ENSGALG00000035677	17	9823212	9826911	-1
ENSGALG00000012350	Z	71017085	71057636	-1
ENSGALG00000018942	24	328157	329913	-1
ENSGALG00000037522	28	3038438	3080297	-1
ENSGALG00000027159	3	50251379	50311064	-1
ENSGALG00000012032	5	5842994	5851053	1
ENSGALG00000027142	12	19875504	19877779	-1
ENSGALG00000048781	3	56901720	56903309	1
ENSGALG00000013625	3	50167911	50232264	-1
ENSGALG00000047929	30	21711	44840	1
ENSGALG00000009514	1	28704251	28843445	1
ENSGALG00000012850	1	56771259	56776787	1
ENSGALG00000000775	25	165228	169865	-1
ENSGALG00000006198	7	6913221	6923292	-1
ENSGALG00000002982	17	7235916	7240174	-1
ENSGALG00000028998	Z	70935594	70942308	1
ENSGALG00000002022	Z	70837600	70855202	-1
ENSGALG00000009492	1	28562689	28571188	-1
ENSGALG00000012211	4	58197414	58313786	1
ENSGALG00000008970	4	17200089	17295351	1
ENSGALG00000026298	3	10421943	10440264	-1
ENSGALG00000023066	Z	70797443	70805858	1
ENSGALG00000012186	4	58145236	58153306	1
ENSGALG00000043405	22	669570	683049	-1
ENSGALG00000012823	1	56379268	56436811	-1
ENSGALG00000032452	18	207371	310620	-1
ENSGALG00000042148	26	76711	94225	-1
ENSGALG00000006367	13	16352132	16368162	-1
ENSGALG00000039216	7	6782467	6808501	1
ENSGALG00000030076	10	18068294	18090172	-1
ENSGALG00000013505	3	49258198	49530795	-1
ENSGALG00000010961	2	31154360	31262400	-1
ENSGALG00000004438	Z	22502339	22568346	1
ENSGALG00000010949	2	31127614	31144995	1
ENSGALG00000004518	Z	22436116	22452194	-1
ENSGALG00000040141	13	16116567	16161844	1
ENSGALG00000006775	20	10367592	10377566	1
ENSGALG00000016444	3	96780811	96788676	-1
ENSGALG00000047290	20	10352602	10361305	1
ENSGALG00000006756	20	10341499	10348637	-1
ENSGALG00000005360	19	8243835	8262292	-1
ENSGALG00000008620	4	16501944	16504398	1
ENSGALG00000046187	1	55733220	55749482	1
ENSGALG00000026838	1	25905669	25955951	-1
ENSGALG00000008613	4	16492920	16494113	-1
ENSGALG00000036069	5	526897	533211	-1
ENSGALG00000012395	3	48624389	48741485	1
ENSGALG00000031934	1	25316566	25342793	-1
ENSGALG00000003478	17	7053329	7062205	1
ENSGALG00000008593	4	16441331	16448493	-1
ENSGALG00000029429	13	15872416	15893088	-1
ENSGALG00000044985	28	2865118	2871277	1
ENSGALG00000042356	28	2836616	2844024	1
ENSGALG00000015799	Z	67625314	67708073	-1
ENSGALG00000017205	1	186760966	186767598	-1
ENSGALG00000034024	2	30628323	30744614	-1
ENSGALG00000029480	5	331424	335364	1
ENSGALG00000003661	17	6788839	6816609	-1
ENSGALG00000001658	27	6926456	6929003	1
ENSGALG00000012763	1	55519674	55560047	1
ENSGALG00000038328	2	78183490	78221561	-1
ENSGALG00000012761	1	55492486	55507806	-1
ENSGALG00000039222	2	126174227	126200357	1
ENSGALG00000032051	5	330501	333446	-1
ENSGALG00000008901	8	19088734	19108187	-1
ENSGALG00000034109	4	15743145	15884846	-1
ENSGALG00000012756	1	55369893	55417954	-1
ENSGALG00000001634	27	6855155	6857164	-1
ENSGALG00000054680	2	29400058	29520708	1
ENSGALG00000030157	10	15422025	15517080	1
ENSGALG00000012200	5	56530534	56547633	1
ENSGALG00000006871	10	14786967	14897705	1
ENSGALG00000010854	2	29076224	29386193	1
ENSGALG00000029834	17	6378663	6390710	1
ENSGALG00000039245	1	54771871	54848374	-1
ENSGALG00000017195	1	184494415	184532824	1
ENSGALG00000012173	5	56457111	56460218	-1
ENSGALG00000029416	1	184326387	184418640	1
ENSGALG00000003923	7	4846504	4899768	1
ENSGALG00000002484	14	15374063	15382016	-1
ENSGALG00000002442	14	15365556	15370961	1
ENSGALG00000006325	12	11116418	11157789	1
ENSGALG00000003614	23	5476662	5483514	1
ENSGALG00000015691	Z	66668700	66692579	-1
ENSGALG00000050943	23	5446874	5449628	-1
ENSGALG00000038154	1	183975461	184057285	-1
ENSGALG00000052056	14	15347240	15350850	1
ENSGALG00000015683	Z	66590950	66596998	-1
ENSGALG00000035136	Z	66555133	66586861	1
ENSGALG00000016400	3	94991681	95016338	1
ENSGALG00000005006	11	11119446	11136709	-1
ENSGALG00000015682	Z	66458648	66484239	-1
ENSGALG00000011673	3	46008049	46008915	1
ENSGALG00000033300	5	217280	222627	-1
ENSGALG00000004917	19	7178655	7196511	1
ENSGALG00000017186	1	183926160	183936332	-1
ENSGALG00000016392	3	93709143	93717206	1
ENSGALG00000017185	1	183903226	183920317	1
ENSGALG00000004900	19	7138271	7140397	1
ENSGALG00000027389	Z	20155082	20189943	1
ENSGALG00000032974	13	14367414	14532703	1
ENSGALG00000023689	17	6180976	6201571	1
ENSGALG00000015669	Z	66269978	66319837	1
ENSGALG00000034965	33	5645989	5704717	-1
ENSGALG00000004793	19	7065537	7069275	1
ENSGALG00000047526	5	123422	124480	-1
ENSGALG00000032803	5	120674	122219	1
ENSGALG00000001525	27	6118078	6127639	1
ENSGALG00000015656	Z	65797112	66041637	1
ENSGALG00000030291	20	10063682	10066572	-1
ENSGALG00000016759	1	133809550	133813733	-1
ENSGALG00000004727	19	6954591	6988531	1
ENSGALG00000006426	9	4807197	4827091	-1
ENSGALG00000008025	6	24063674	24088541	-1
ENSGALG00000003337	23	5299800	5304088	-1
ENSGALG00000004691	19	6940495	6948527	1
ENSGALG00000014730	Z	18876427	18908652	-1
ENSGALG00000006864	8	16434266	16549728	1
ENSGALG00000004180	17	5992369	5998468	1
ENSGALG00000023709	17	5990121	5992857	1
ENSGALG00000054048	19	6867165	6920815	-1
ENSGALG00000011881	4	53933630	53938773	1
ENSGALG00000037805	KZ626826.1	5251	9454	-1
ENSGALG00000052421	KZ626826.1	21	3050	1
ENSGALG00000017179	1	183232405	183372535	1
ENSGALG00000011880	4	53918279	53933298	1
ENSGALG00000033957	33	5447898	5465635	1
ENSGALG00000006804	8	16385301	16404071	1
ENSGALG00000032335	23	5269045	5270797	1
ENSGALG00000008701	3	4475544	4516350	1
ENSGALG00000004669	19	6849327	6858068	-1
ENSGALG00000006511	10	13078381	13081323	1
ENSGALG00000033157	28	1861080	1896528	-1
ENSGALG00000050400	33	5388108	5393861	-1
ENSGALG00000029709	1	133491845	133561055	-1
ENSGALG00000001593	15	961140	967346	-1
ENSGALG00000044716	4	53737302	53838529	-1
ENSGALG00000001841	14	14764139	14776196	1
ENSGALG00000008127	5	23185094	23206765	1
ENSGALG00000033195	9	4590676	4607425	1
ENSGALG00000039861	1	20649179	20822048	-1
ENSGALG00000051054	KZ626819.1	106256	112945	-1
ENSGALG00000032672	33	5260250	5267112	-1
ENSGALG00000007753	6	23706735	23775916	1
ENSGALG00000025999	2	26015143	26019015	-1
ENSGALG00000043118	1	132986041	133096377	1
ENSGALG00000008597	3	4363776	4365845	-1
ENSGALG00000014716	Z	17026875	17060827	-1
ENSGALG00000005701	12	9362450	9382321	1
ENSGALG00000038467	1	20448935	20462470	1
ENSGALG00000005688	12	9331542	9335224	-1
ENSGALG00000006170	8	15464547	15478321	-1
ENSGALG00000030781	2	122766240	122822370	1
ENSGALG00000012017	5	55009316	55090253	-1
ENSGALG00000027786	18	9837554	9839601	1
ENSGALG00000011450	13	14271909	14274538	1
ENSGALG00000054070	KZ626819.1	50569	123604	1
ENSGALG00000033884	28	1553131	1561535	1
ENSGALG00000007181	18	9820165	9837087	-1
ENSGALG00000047314	KZ626819.1	10440	13565	1
ENSGALG00000051188	KZ626819.1	1139	38348	-1
ENSGALG00000045671	14	14193311	14205059	-1
ENSGALG00000015075	1	81425204	81452490	-1
ENSGALG00000011812	4	51795704	51797389	-1
ENSGALG00000004506	11	8502946	8542347	1
ENSGALG00000008536	3	4274637	4294091	1
ENSGALG00000045642	2	68209039	68232992	-1
ENSGALG00000035476	13	14163592	14167146	1
ENSGALG00000012889	2	68136178	68176758	-1
ENSGALG00000029485	20	9801519	9804421	-1
ENSGALG00000040291	4	90975706	90984000	1
ENSGALG00000036901	5	22331177	22412191	1
ENSGALG00000026704	Z	16696009	16699213	1
ENSGALG00000015624	Z	62855240	62961099	-1
ENSGALG00000004480	11	8393870	8446227	-1
ENSGALG00000054145	10	12097214	12107184	1
ENSGALG00000032428	11	8389347	8396105	-1
ENSGALG00000047695	10	12071277	12075669	1
ENSGALG00000049949	4	90944107	90950910	1
ENSGALG00000041972	11	8355856	8358687	1
ENSGALG00000006138	20	9732482	9752786	1
ENSGALG00000008554	1	20198062	20240989	-1
ENSGALG00000053663	10	12005808	12033052	1
ENSGALG00000040316	9	2867618	3029975	-1
