ensembl_gene_id	chromosome_name	start_position	end_position	strand
ENSGALG00000032108	24	3817531	3820521	-1
ENSGALG00000031593	4	1985097	1986199	1
ENSGALG00000034196	26	3495149	3506642	1
ENSGALG00000027864	5	36403465	36406967	-1
ENSGALG00000043582	2	148366525	148371835	-1
ENSGALG00000003085	6	9409873	9417895	-1
ENSGALG00000035026	13	17526608	17541439	1
ENSGALG00000001768	13	5570216	6186858	-1
ENSGALG00000001561	21	2245514	2268919	1
ENSGALG00000037989	1	106593970	106604799	1
ENSGALG00000010371	4	35094094	35205619	-1
ENSGALG00000052537	8	4097967	4100381	1
ENSGALG00000010363	4	35047642	35091500	1
ENSGALG00000007759	7	8220110	8328185	-1
ENSGALG00000002643	8	4090730	4097363	1
ENSGALG00000039869	4	35039467	35039990	-1
ENSGALG00000042001	4	35025993	35044154	1
ENSGALG00000007431	12	14398620	14690794	-1
ENSGALG00000033256	Z	37074185	37334639	1
ENSGALG00000004831	4	1889130	1893556	1
ENSGALG00000016684	3	108759943	108772090	1
ENSGALG00000010053	8	20271073	20504572	1
ENSGALG00000009601	1	30463434	30606675	-1
ENSGALG00000013773	3	52529964	52540546	1
ENSGALG00000025884	7	8141846	8149927	1
ENSGALG00000037629	2	45896594	45935972	-1
ENSGALG00000034493	2	45849153	45873663	-1
ENSGALG00000042744	8	3955424	3958244	-1
ENSGALG00000041750	12	14132885	14195481	-1
ENSGALG00000025764	27	7499025	7504478	1
ENSGALG00000023933	26	3140579	3141464	1
ENSGALG00000003319	18	6639244	6650095	1
ENSGALG00000009388	3	17861903	17932443	1
ENSGALG00000011274	1	44050178	44202174	-1
ENSGALG00000049707	24	3106116	3106212	1
ENSGALG00000011271	1	44018283	44031180	-1
ENSGALG00000027462	27	7494350	7498376	-1
ENSGALG00000041834	22	5268107	5279496	-1
ENSGALG00000007701	9	15424639	15428284	1
ENSGALG00000015001	3	65714396	65810805	1
ENSGALG00000042227	22	5262428	5263904	-1
ENSGALG00000006512	24	3102875	3110564	1
ENSGALG00000006236	5	12656760	12667360	-1
ENSGALG00000052732	16	2095761	2115687	-1
ENSGALG00000009596	1	30234476	30430729	1
ENSGALG00000049444	16	2069172	2071163	1
ENSGALG00000047623	16	2062430	2062975	1
ENSGALG00000044598	16	2061906	2093520	1
ENSGALG00000015154	Z	36720674	36812329	-1
ENSGALG00000001392	21	2032641	2041878	-1
ENSGALG00000001177	26	2726911	2737426	-1
ENSGALG00000030550	1	43425751	43483144	-1
ENSGALG00000017250	1	190431423	190445874	1
ENSGALG00000052686	16	2043313	2045183	-1
ENSGALG00000016477	3	101354461	101391431	-1
ENSGALG00000003185	18	6293718	6304458	1
ENSGALG00000003144	18	6279757	6287152	-1
ENSGALG00000040644	17	876650	879509	-1
ENSGALG00000032170	17	869297	871747	-1
ENSGALG00000027069	4	1786951	1794312	1
ENSGALG00000043064	17	865358	868425	-1
ENSGALG00000032143	11	16909051	16934252	1
ENSGALG00000013754	3	52353589	52378280	1
ENSGALG00000031482	17	823420	837030	-1
ENSGALG00000034975	17	817872	821031	1
ENSGALG00000035836	1	67031006	67040698	1
ENSGALG00000037950	10	1343617	1375029	-1
ENSGALG00000026373	1	66955605	66963463	1
ENSGALG00000023950	26	2656096	2664136	1
ENSGALG00000050329	16	2031899	2037166	-1
ENSGALG00000007447	20	10887341	10892358	-1
ENSGALG00000016904	1	151668738	151671260	1
ENSGALG00000034478	19	576608	578177	1
ENSGALG00000047794	16	2026335	2028525	1
ENSGALG00000001332	20	660867	683752	-1
ENSGALG00000050091	16	2025751	2139631	1
ENSGALG00000006074	5	11366630	11601652	-1
ENSGALG00000048063	16	2019863	2057283	-1
ENSGALG00000032717	19	539445	570383	-1
ENSGALG00000033087	7	7937367	7974968	-1
ENSGALG00000051266	20	10886028	10887227	1
ENSGALG00000047380	16	2001694	2114403	1
ENSGALG00000042684	16	1991627	1993010	-1
ENSGALG00000005331	2	2396097	2402774	-1
ENSGALG00000052376	16	1987808	1995627	-1
ENSGALG00000001231	20	630016	655765	-1
ENSGALG00000030016	3	107370910	107378810	-1
ENSGALG00000044569	16	1985544	1987050	-1
ENSGALG00000012426	5	58463837	58525746	-1
ENSGALG00000013218	1	66793430	66796768	1
ENSGALG00000039696	17	765767	773576	1
ENSGALG00000045796	5	25554599	25572134	-1
ENSGALG00000051088	16	1967655	1973720	-1
ENSGALG00000049208	16	1962072	2057699	-1
ENSGALG00000002900	18	5048916	5054527	1
ENSGALG00000038943	26	2489952	2508040	1
ENSGALG00000013356	26	2475894	2486807	1
ENSGALG00000015115	Z	34893638	34957995	1
ENSGALG00000007485	9	15091718	15104420	1
ENSGALG00000046614	25	3323931	3324985	-1
ENSGALG00000001916	13	4953827	5426056	1
ENSGALG00000040606	18	4988188	4993464	-1
ENSGALG00000015110	Z	34698424	34709646	1
ENSGALG00000036645	2	43128699	43164052	-1
ENSGALG00000013968	4	66162397	66168332	1
ENSGALG00000002841	18	4976515	4983928	1
ENSGALG00000002080	13	4712213	4872139	-1
ENSGALG00000007651	7	7912708	7932691	-1
ENSGALG00000024272	25	3296971	3298411	-1
ENSGALG00000040342	1	104340407	104345964	-1
ENSGALG00000002113	13	4598169	4629140	1
ENSGALG00000033171	2	43102691	43113228	-1
ENSGALG00000007419	9	15017996	15035605	1
ENSGALG00000002294	Z	72764590	72877720	1
ENSGALG00000032161	5	9744885	9778936	1
ENSGALG00000005287	2	2080866	2086418	1
ENSGALG00000001115	21	1390844	1412012	1
ENSGALG00000013100	2	80852532	80991947	-1
ENSGALG00000005594	19	9182682	9186458	1
ENSGALG00000017239	1	189543239	189559491	1
ENSGALG00000030969	2	43035072	43041839	-1
ENSGALG00000032087	2	96558292	96559269	-1
ENSGALG00000048749	16	1949851	1956061	-1
ENSGALG00000040447	2	43004556	43025574	1
ENSGALG00000006644	13	17366433	17385594	-1
ENSGALG00000009168	4	18189034	18535906	-1
ENSGALG00000023355	4	33862692	33875050	-1
ENSGALG00000013929	4	65398425	65431696	-1
ENSGALG00000038634	4	65269770	65321836	-1
ENSGALG00000005223	2	1432870	1562154	1
ENSGALG00000037077	2	42617494	42623187	-1
ENSGALG00000020078	3	17240827	17247359	-1
ENSGALG00000004209	14	3139896	3142286	1
ENSGALG00000041094	1	39190683	39534902	1
ENSGALG00000047025	16	1927171	1938255	-1
ENSGALG00000017235	1	189025780	189161699	1
ENSGALG00000012874	1	57312780	57323475	-1
ENSGALG00000030251	2	140875182	140993382	-1
ENSGALG00000052371	16	1926484	1964781	-1
ENSGALG00000042607	3	59341241	59399436	-1
ENSGALG00000009530	1	29166774	29412777	1
ENSGALG00000053682	16	1913575	1929106	-1
ENSGALG00000028142	Z	34263630	34278183	-1
ENSGALG00000017462	13	17291960	17350348	-1
ENSGALG00000041577	7	14320204	14351730	-1
ENSGALG00000005549	19	8884139	8898622	1
ENSGALG00000007511	7	7177686	7189495	-1
ENSGALG00000041491	2	42256779	42262620	1
ENSGALG00000050182	2	1055416	1056745	1
ENSGALG00000054264	2	1043157	1061857	1
ENSGALG00000030247	25	253773	258260	-1
ENSGALG00000051536	2	1043156	1061846	1
ENSGALG00000051027	2	1038303	1039777	1
ENSGALG00000030407	25	2927917	2933482	1
ENSGALG00000047837	2	1024177	1026865	1
ENSGALG00000049288	2	1011262	1014817	1
ENSGALG00000026948	22	4084885	4104541	1
ENSGALG00000014944	Z	24089346	24107538	1
ENSGALG00000036892	5	824101	848390	1
ENSGALG00000036490	2	140462096	140559056	-1
ENSGALG00000052737	2	999915	1030300	1
ENSGALG00000009723	5	30598320	30751690	1
ENSGALG00000015675	1	99421122	99454742	1
ENSGALG00000033631	2	139734098	139738744	1
ENSGALG00000002525	6	5430790	5475162	1
ENSGALG00000043671	16	1391736	1651259	1
ENSGALG00000009130	3	16861604	16894451	-1
ENSGALG00000015081	Z	33744116	33762006	1
ENSGALG00000007152	12	12271572	12275706	-1
ENSGALG00000048912	16	1273838	1275807	1
ENSGALG00000013086	2	80659236	80730292	1
ENSGALG00000002234	18	4655895	4661873	1
ENSGALG00000054241	16	1109836	1111994	1
ENSGALG00000015090	Z	33602917	33617017	-1
ENSGALG00000002496	6	5188235	5191519	-1
ENSGALG00000047152	1	197279998	197281946	-1
ENSGALG00000051072	16	912011	976071	1
ENSGALG00000047663	2	41515331	41521079	1
ENSGALG00000047341	2	41502573	41507421	1
ENSGALG00000042708	16	850033	852546	1
ENSGALG00000013709	2	91981478	91986776	-1
ENSGALG00000015511	1	97569877	97995865	1
ENSGALG00000032270	22	3971808	3982438	1
ENSGALG00000044799	4	268905	277022	-1
ENSGALG00000052434	31	2741115	2742551	1
ENSGALG00000020554	Z	33117991	33546156	1
ENSGALG00000042771	1	96501042	96681455	1
ENSGALG00000019514	2	91847137	91861414	-1
ENSGALG00000013091	1	62935249	63064741	-1
ENSGALG00000040672	27	7262040	7267335	1
ENSGALG00000008666	7	13408731	13412887	-1
ENSGALG00000026638	13	2672071	2681448	1
ENSGALG00000026995	1	197093201	197097605	-1
ENSGALG00000043393	1	94731886	94975094	-1
ENSGALG00000010223	1	37868999	37878734	1
ENSGALG00000015497	1	94356495	94376726	1
ENSGALG00000054304	5	732831	758616	-1
ENSGALG00000008621	7	12666450	12744588	-1
ENSGALG00000009626	5	29833567	29849200	-1
ENSGALG00000043025	5	725593	731173	-1
ENSGALG00000009523	1	28882582	29120860	1
ENSGALG00000000364	22	1287781	1294830	1
ENSGALG00000017229	1	187671552	188016984	-1
ENSGALG00000038772	2	128339132	128375825	-1
ENSGALG00000002142	Z	71070879	71152160	-1
ENSGALG00000007052	12	12191823	12223412	1
ENSGALG00000016580	3	105090968	105109766	1
ENSGALG00000008582	7	12447136	12519795	-1
ENSGALG00000002066	6	3479797	3488573	1
ENSGALG00000013057	1	62069663	62083647	1
ENSGALG00000000639	26	1842480	1844570	-1
ENSGALG00000004725	15	6505287	6514051	1
ENSGALG00000003146	15	5140595	5154005	1
ENSGALG00000000357	22	1187068	1205333	-1
ENSGALG00000029569	2	519057	520883	-1
ENSGALG00000029596	2	137356485	137374399	-1
ENSGALG00000013627	4	63027358	63067114	-1
ENSGALG00000009803	4	29358225	29368088	1
ENSGALG00000051152	6	3207229	3214856	1
ENSGALG00000034397	3	57282901	57314067	-1
ENSGALG00000013615	4	62907589	62999208	1
ENSGALG00000011488	2	40345059	40372785	1
ENSGALG00000054059	3	57263443	57285086	-1
ENSGALG00000035677	17	9823212	9826911	-1
ENSGALG00000012350	Z	71017085	71057636	-1
ENSGALG00000013606	4	62853578	62872237	1
ENSGALG00000018942	24	328157	329913	-1
ENSGALG00000008552	3	16194666	16199101	1
ENSGALG00000037522	28	3038438	3080297	-1
ENSGALG00000000314	22	1089882	1108097	1
ENSGALG00000016564	3	105015066	105027598	1
ENSGALG00000027159	3	50251379	50311064	-1
ENSGALG00000010533	8	23901404	23976471	1
ENSGALG00000003742	28	4313215	4353604	1
ENSGALG00000013625	3	50167911	50232264	-1
ENSGALG00000027874	5	24667321	24669438	1
ENSGALG00000028147	25	170395	173324	-1
ENSGALG00000053675	2	128172384	128183850	1
ENSGALG00000043690	1	136717949	136721234	1
ENSGALG00000039977	18	499232	517534	-1
ENSGALG00000047328	2	127998085	128050053	1
ENSGALG00000041179	2	127950434	128016215	1
ENSGALG00000000775	25	165228	169865	-1
ENSGALG00000006474	13	16610573	16623562	1
ENSGALG00000000776	26	192701	216901	1
ENSGALG00000002982	17	7235916	7240174	-1
ENSGALG00000036686	20	10532982	10538372	-1
ENSGALG00000016459	3	98547690	98550805	1
ENSGALG00000046093	2	127825948	127889325	1
ENSGALG00000008514	5	24634300	24643252	1
ENSGALG00000051937	2	127772585	127803805	1
ENSGALG00000042833	26	148699	169260	1
ENSGALG00000016456	3	97402679	97470693	1
ENSGALG00000037546	26	108265	127274	-1
ENSGALG00000037540	25	115212	131015	1
ENSGALG00000015293	1	86036845	86054389	1
ENSGALG00000023066	Z	70797443	70805858	1
ENSGALG00000043405	22	669570	683049	-1
ENSGALG00000038606	6	25190105	25192520	-1
ENSGALG00000036896	6	25152751	25192289	-1
ENSGALG00000042148	26	76711	94225	-1
ENSGALG00000006835	20	10510927	10512737	-1
ENSGALG00000016788	1	135229034	135244807	1
ENSGALG00000012796	1	56172463	56308924	1
ENSGALG00000031164	20	10480912	10485242	1
ENSGALG00000013505	3	49258198	49530795	-1
ENSGALG00000010961	2	31154360	31262400	-1
ENSGALG00000016446	3	96909880	96926659	1
ENSGALG00000040832	28	2928051	2932763	1
ENSGALG00000038529	28	2923340	2926579	-1
ENSGALG00000004518	Z	22436116	22452194	-1
ENSGALG00000016785	1	135176642	135199850	1
ENSGALG00000030526	1	135138720	135153025	1
ENSGALG00000008930	3	9676896	9693979	1
ENSGALG00000006756	20	10341499	10348637	-1
ENSGALG00000005360	19	8243835	8262292	-1
ENSGALG00000005554	9	5398453	5403001	-1
ENSGALG00000039985	11	12119543	12198657	1
ENSGALG00000046187	1	55733220	55749482	1
ENSGALG00000006693	20	10325022	10329836	1
ENSGALG00000003340	17	7130052	7137248	-1
ENSGALG00000040557	1	25367738	25492784	1
ENSGALG00000016442	3	96516162	96521232	1
ENSGALG00000029319	2	126714498	126720504	-1
ENSGALG00000036069	5	526897	533211	-1
ENSGALG00000012395	3	48624389	48741485	1
ENSGALG00000003478	17	7053329	7062205	1
ENSGALG00000038688	10	17545577	17715273	-1
ENSGALG00000035194	22	437194	453936	-1
ENSGALG00000036883	1	25059910	25147690	-1
ENSGALG00000030603	22	293081	383689	-1
ENSGALG00000034024	2	30628323	30744614	-1
ENSGALG00000012761	1	55492486	55507806	-1
ENSGALG00000007048	10	17303559	17324081	1
ENSGALG00000030075	KZ626838.1	155851	191216	1
ENSGALG00000035386	33	6036926	6046319	-1
ENSGALG00000042333	5	312880	326196	-1
ENSGALG00000031826	13	15119631	15132751	-1
ENSGALG00000051279	33	6012282	6018739	1
ENSGALG00000033286	4	56443111	56482183	1
ENSGALG00000039376	1	85034495	85061724	1
ENSGALG00000012200	5	56530534	56547633	1
ENSGALG00000012199	5	56496547	56526788	1
ENSGALG00000039245	1	54771871	54848374	-1
ENSGALG00000007747	18	10451542	10493098	1
ENSGALG00000008850	8	17124650	17182287	1
ENSGALG00000012165	5	56433608	56454798	1
ENSGALG00000002484	14	15374063	15382016	-1
ENSGALG00000002442	14	15365556	15370961	1
ENSGALG00000006325	12	11116418	11157789	1
ENSGALG00000015691	Z	66668700	66692579	-1
ENSGALG00000003597	23	5470579	5477371	-1
ENSGALG00000036133	12	11023383	11032726	-1
ENSGALG00000002428	14	15355914	15363700	-1
ENSGALG00000003567	23	5427586	5438486	-1
ENSGALG00000052056	14	15347240	15350850	1
ENSGALG00000015683	Z	66590950	66596998	-1
ENSGALG00000035136	Z	66555133	66586861	1
ENSGALG00000011994	4	54815201	54903904	-1
ENSGALG00000016400	3	94991681	95016338	1
ENSGALG00000012545	7	36217989	36226734	-1
ENSGALG00000041461	20	10249947	10263322	1
ENSGALG00000028790	8	16993720	17017021	-1
ENSGALG00000012256	3	46032734	46380904	1
ENSGALG00000011990	4	54729233	54752851	-1
ENSGALG00000034078	1	54676399	54693423	1
ENSGALG00000015193	1	84661651	84685255	1
ENSGALG00000032181	5	23544732	23622789	1
ENSGALG00000011663	3	45891575	45929214	-1
ENSGALG00000017186	1	183926160	183936332	-1
ENSGALG00000008287	4	14114460	14117321	1
ENSGALG00000019761	18	10351958	10359644	1
ENSGALG00000039705	13	14628119	14644387	1
ENSGALG00000006047	12	10150244	10166115	1
ENSGALG00000016774	1	134540472	134668511	1
ENSGALG00000008141	4	13903972	13924666	-1
ENSGALG00000008088	4	13761450	13795773	1
ENSGALG00000004793	19	7065537	7069275	1
ENSGALG00000016377	3	92904139	92977622	-1
ENSGALG00000003862	7	4706293	4793733	-1
ENSGALG00000047526	5	123422	124480	-1
ENSGALG00000011961	4	54109012	54173032	1
ENSGALG00000032803	5	120674	122219	1
ENSGALG00000015660	Z	66066126	66115305	-1
ENSGALG00000054033	5	40114	58105	1
ENSGALG00000016759	1	133809550	133813733	-1
ENSGALG00000041814	1	183536862	183673100	-1
ENSGALG00000008025	6	24063674	24088541	-1
ENSGALG00000016356	3	91617877	91645194	1
ENSGALG00000008761	1	22238881	22251669	-1
ENSGALG00000047019	KZ626826.1	22408	32800	1
ENSGALG00000023709	17	5990121	5992857	1
ENSGALG00000052747	KZ626826.1	18028	23743	1
ENSGALG00000054048	19	6867165	6920815	-1
ENSGALG00000037805	KZ626826.1	5251	9454	-1
ENSGALG00000052421	KZ626826.1	21	3050	1
ENSGALG00000010770	2	26738333	26787906	1
ENSGALG00000033957	33	5447898	5465635	1
ENSGALG00000044431	18	9943793	9944320	1
ENSGALG00000012662	1	53933066	53978011	1
ENSGALG00000028886	3	45471260	45491688	1
ENSGALG00000028658	1	182437515	182450316	1
ENSGALG00000001571	28	1844413	1858231	-1
ENSGALG00000008127	5	23185094	23206765	1
ENSGALG00000042449	KZ626819.1	113827	121489	-1
ENSGALG00000033195	9	4590676	4607425	1
ENSGALG00000040023	1	20565752	20594690	-1
ENSGALG00000051054	KZ626819.1	106256	112945	-1
ENSGALG00000007753	6	23706735	23775916	1
ENSGALG00000014718	Z	17405389	17461088	1
ENSGALG00000015572	Z	64356341	64364473	-1
ENSGALG00000025999	2	26015143	26019015	-1
ENSGALG00000040620	1	82041116	83002376	1
ENSGALG00000010708	2	24954107	25024569	-1
ENSGALG00000006445	10	12854642	12928455	-1
ENSGALG00000003578	7	4388774	4439109	-1
ENSGALG00000052223	15	846449	859774	1
ENSGALG00000015084	1	81625126	81711797	1
ENSGALG00000030781	2	122766240	122822370	1
ENSGALG00000027786	18	9837554	9839601	1
ENSGALG00000011450	13	14271909	14274538	1
ENSGALG00000054070	KZ626819.1	50569	123604	1
ENSGALG00000011537	3	43276034	43439484	1
ENSGALG00000033428	2	122624567	122638462	1
ENSGALG00000047314	KZ626819.1	10440	13565	1
ENSGALG00000011833	4	53381734	53566168	-1
ENSGALG00000044630	KZ626819.1	3773	4258	1
ENSGALG00000051188	KZ626819.1	1139	38348	-1
ENSGALG00000042067	4	53357901	53358866	-1
ENSGALG00000052650	2	122610894	122624505	-1
ENSGALG00000027151	20	9822122	9830129	1
ENSGALG00000004559	11	9773485	9799515	1
ENSGALG00000003484	7	4211052	4254224	-1
ENSGALG00000011426	3	42624043	42646410	1
ENSGALG00000049273	28	1436071	1438812	1
ENSGALG00000014069	5	22418650	22435035	-1
ENSGALG00000036901	5	22331177	22412191	1
ENSGALG00000004573	17	5668179	5684619	1
ENSGALG00000015624	Z	62855240	62961099	-1
ENSGALG00000020561	Z	16555542	16594029	-1
ENSGALG00000037837	14	13973612	13994515	-1
ENSGALG00000006724	9	3145813	3521172	-1
ENSGALG00000006138	20	9732482	9752786	1
ENSGALG00000041760	15	337036	375258	-1
ENSGALG00000004444	11	7865514	7879259	1
ENSGALG00000041555	27	5538288	5555467	1
ENSGALG00000023576	1	19335370	19339085	-1
ENSGALG00000015630	Z	62363362	62692551	1
ENSGALG00000012550	1	52103308	52109433	-1
