ensembl_gene_id	chromosome_name	start_position	end_position	strand
ENSGALG00000006322	8	16349218	16362800	-1
ENSGALG00000006505	10	13022106	13071558	-1
ENSGALG00000001841	14	14764139	14776196	1
ENSGALG00000004814	11	9986426	10012360	-1
ENSGALG00000033195	9	4590676	4607425	1
ENSGALG00000051054	KZ626819.1	106256	112945	-1
ENSGALG00000025999	2	26015143	26019015	-1
ENSGALG00000052581	18	9878498	9879591	-1
ENSGALG00000003578	7	4388774	4439109	-1
ENSGALG00000006188	8	15524413	15545438	1
ENSGALG00000017167	1	181760889	181778160	1
ENSGALG00000005696	12	9340653	9350933	1
ENSGALG00000007191	18	9860348	9863127	1
ENSGALG00000017163	1	181673539	181685617	-1
ENSGALG00000027786	18	9837554	9839601	1
ENSGALG00000010259	2	24710268	24768511	-1
ENSGALG00000054070	KZ626819.1	50569	123604	1
ENSGALG00000007590	4	11625916	11649932	1
ENSGALG00000047314	KZ626819.1	10440	13565	1
ENSGALG00000051188	KZ626819.1	1139	38348	-1
ENSGALG00000051142	5	23017303	23020937	-1
ENSGALG00000015075	1	81425204	81452490	-1
ENSGALG00000053254	9	3724157	3747564	-1
ENSGALG00000039239	15	409259	417626	-1
ENSGALG00000015624	Z	62855240	62961099	-1
ENSGALG00000006019	8	14672386	14688883	-1
ENSGALG00000030229	23	4766719	4994805	1
ENSGALG00000006724	9	3145813	3521172	-1
ENSGALG00000036747	4	90938865	90943532	-1
ENSGALG00000006138	20	9732482	9752786	1
ENSGALG00000041555	27	5538288	5555467	1
ENSGALG00000023576	1	19335370	19339085	-1
ENSGALG00000012550	1	52103308	52109433	-1
