ensembl_gene_id	chromosome_name	start_position	end_position	strand
ENSAPLG00000015062	5	35457080	35491015	1
ENSAPLG00000008903	Z	9897930	9937585	1
ENSAPLG00000017568	12	1575288	1620625	-1
ENSAPLG00000004068	4	7286690	7410363	1
ENSAPLG00000019442	12	1705544	1734333	1
ENSAPLG00000014051	12	1777722	1780385	-1
ENSAPLG00000008272	Z	10027926	10056287	-1
ENSAPLG00000007351	Z	10176479	10204145	1
ENSAPLG00000001665	3	94867619	94868758	-1
ENSAPLG00000013447	1	126913897	126932120	1
ENSAPLG00000011986	1	69681462	69824778	-1
ENSAPLG00000011338	1	69858809	69881113	1
ENSAPLG00000028948	9	24504173	24507830	1
ENSAPLG00000025742	PEDO01011199.1	15161	17392	1
ENSAPLG00000029333	PEDO01017095.1	21	3117	1
ENSAPLG00000011023	12	2677355	2754688	1
ENSAPLG00000009708	PEDO01004373.1	21	5405	-1
ENSAPLG00000013085	5	18743569	18747636	-1
ENSAPLG00000002049	4	40369717	40372173	-1
ENSAPLG00000012816	5	18784269	18802627	1
ENSAPLG00000007450	4	40472888	40525135	1
ENSAPLG00000012752	5	18807777	18810885	1
ENSAPLG00000005036	18	10434908	10470831	1
ENSAPLG00000016234	4	8865077	8928927	1
ENSAPLG00000011961	5	19038645	19062820	1
ENSAPLG00000003922	3	56147092	56151337	-1
ENSAPLG00000003918	3	56195652	56197050	-1
ENSAPLG00000022413	PEDO01002537.1	21	5692	1
ENSAPLG00000021396	6	9015067	9018807	-1
ENSAPLG00000008830	2	93763255	93816372	1
ENSAPLG00000011712	4	40631570	40635240	-1
ENSAPLG00000009775	11	5026587	5033754	-1
ENSAPLG00000003186	4	9246374	9267411	1
ENSAPLG00000010179	Z	56714832	56757465	1
ENSAPLG00000007917	21	8608312	8650116	1
ENSAPLG00000027768	PEDO01017382.1	367	2710	-1
ENSAPLG00000003064	16	5790230	5800446	1
ENSAPLG00000022790	PEDO01004463.1	21	2583	1
ENSAPLG00000006416	21	8907979	8927865	-1
ENSAPLG00000011324	22	5326264	5342283	1
ENSAPLG00000018549	28	1656563	1660028	-1
ENSAPLG00000021922	PEDO01004646.1	21	1039	-1
ENSAPLG00000009819	PEDO01004737.1	637	6149	-1
ENSAPLG00000014982	8	8774939	8780174	-1
ENSAPLG00000012721	20	3957221	3964786	-1
ENSAPLG00000003204	19	191730	224740	1
ENSAPLG00000020497	20	4045418	4048964	-1
ENSAPLG00000005726	16	5938696	5939586	1
ENSAPLG00000013935	13	20665017	20712332	-1
ENSAPLG00000028652	21	9465348	9475114	-1
ENSAPLG00000002302	3	56703822	56714711	-1
ENSAPLG00000018054	12	3887420	3907424	1
ENSAPLG00000012510	28	1908620	1915884	-1
ENSAPLG00000013878	4	9962245	10005442	1
ENSAPLG00000006607	11	5787707	5839522	-1
ENSAPLG00000006086	3	95789094	95817519	1
ENSAPLG00000002422	21	9900534	9906012	1
ENSAPLG00000013873	Z	28395381	28567886	1
ENSAPLG00000007670	1	71432603	71505518	-1
ENSAPLG00000002202	3	96610615	96613547	-1
ENSAPLG00000005046	12	4206915	4220034	1
ENSAPLG00000025849	1	101332175	101335633	-1
ENSAPLG00000008004	16	6225505	6233789	1
ENSAPLG00000007189	3	21775157	21864484	1
ENSAPLG00000004479	12	4553134	4596142	1
ENSAPLG00000006647	Z	11692524	11696989	-1
ENSAPLG00000007276	3	21925016	21996028	-1
ENSAPLG00000011569	2	94585262	94610713	-1
ENSAPLG00000020696	PEDO01002736.1	21	2679	1
ENSAPLG00000014652	21	11436601	11436899	1
ENSAPLG00000009889	14	285759	295765	1
ENSAPLG00000013617	2	21756700	21840845	1
ENSAPLG00000015412	6	32433668	32449054	1
ENSAPLG00000014281	2	21914936	21967393	1
ENSAPLG00000008748	20	5234450	5267430	1
ENSAPLG00000010660	25	5222613	5265402	-1
ENSAPLG00000014057	1	101682408	101737646	1
ENSAPLG00000002991	2	21985992	22027915	-1
ENSAPLG00000021360	20	5589916	5592492	1
ENSAPLG00000011142	2	94998392	95001928	1
ENSAPLG00000010327	25	5352688	5423954	1
ENSAPLG00000027650	20	5598133	5600531	-1
ENSAPLG00000009576	3	22069528	22091543	1
ENSAPLG00000005253	PEDO01002873.1	8064	22124	1
ENSAPLG00000011810	4	11334536	11355963	-1
ENSAPLG00000001177	12	6429776	6450268	-1
ENSAPLG00000008273	2	143824288	143950242	1
ENSAPLG00000008991	3	97400765	97468697	-1
ENSAPLG00000005601	2	124427318	124449021	-1
ENSAPLG00000005505	2	124435482	124461487	1
ENSAPLG00000008751	4	11704951	11717094	-1
ENSAPLG00000011707	4	43385342	43389439	-1
ENSAPLG00000013297	1	72693532	72904362	1
ENSAPLG00000007335	1	192000795	192054647	-1
ENSAPLG00000004845	2	124750070	124755088	1
ENSAPLG00000007707	25	5672545	5676342	-1
ENSAPLG00000016050	1	20094523	20162705	-1
ENSAPLG00000008543	3	58991826	58995388	-1
ENSAPLG00000008759	3	59025421	59046972	1
ENSAPLG00000025822	1	192788193	192792729	-1
ENSAPLG00000001137	1	192793505	192794731	-1
ENSAPLG00000007617	1	192804188	192812676	1
ENSAPLG00000004784	2	22148959	22291248	1
ENSAPLG00000012910	2	126127555	126252124	1
ENSAPLG00000002668	4	12411598	12815137	1
ENSAPLG00000003085	1	20349617	20362014	1
ENSAPLG00000011455	6	15092235	15254338	-1
ENSAPLG00000014807	25	5798943	5802085	-1
ENSAPLG00000013423	5	39873733	39879865	-1
ENSAPLG00000011554	21	13634643	13854646	-1
ENSAPLG00000022073	1	105606595	105637189	1
ENSAPLG00000008888	1	192921928	192937603	-1
ENSAPLG00000008996	2	127067435	127072777	1
ENSAPLG00000003887	1	132903672	132941869	-1
ENSAPLG00000010836	3	22782120	22870750	1
ENSAPLG00000004017	1	133063172	133066466	-1
ENSAPLG00000006555	3	22970255	22980022	-1
ENSAPLG00000009605	1	193054486	193165930	-1
ENSAPLG00000004968	1	20579775	20824641	-1
ENSAPLG00000005062	1	133368729	133453070	1
ENSAPLG00000006356	Z	29413911	29431451	-1
ENSAPLG00000002963	25	5889235	5974407	-1
ENSAPLG00000005387	1	133491877	133499061	1
ENSAPLG00000005784	1	133507516	133522787	-1
ENSAPLG00000015100	2	96681267	96684984	-1
ENSAPLG00000006597	2	128104271	128145922	1
ENSAPLG00000025860	1	172673260	172682680	-1
ENSAPLG00000010494	7	11475322	11484487	1
ENSAPLG00000004669	Z	29644660	29655487	1
ENSAPLG00000004593	Z	29670649	29677530	1
ENSAPLG00000004461	4	65687034	65693962	1
ENSAPLG00000003414	4	44034689	44068830	1
ENSAPLG00000009653	20	6180703	6185939	-1
ENSAPLG00000010386	21	14582661	14604479	1
ENSAPLG00000010933	3	98836564	98864718	1
ENSAPLG00000003115	16	7012666	7043225	-1
ENSAPLG00000019511	21	14646152	14659960	-1
ENSAPLG00000012442	20	6311610	6354046	1
ENSAPLG00000002170	28	3063609	3067625	1
ENSAPLG00000002392	28	3071244	3093381	-1
ENSAPLG00000029890	20	6398951	6448955	1
ENSAPLG00000002875	4	44313337	44315419	1
ENSAPLG00000013187	28	3182176	3345377	-1
ENSAPLG00000002790	3	60588877	60654986	1
ENSAPLG00000003211	2	129792344	129809954	1
ENSAPLG00000009485	1	134109528	134275940	-1
ENSAPLG00000001999	21	14907709	14917631	-1
ENSAPLG00000029165	3	99381294	99383071	-1
ENSAPLG00000000904	1	194095348	194123855	1
ENSAPLG00000015210	7	69219	75666	-1
ENSAPLG00000007120	4	66774623	66820566	-1
ENSAPLG00000007739	28	3241615	3252705	-1
ENSAPLG00000001466	3	61098326	61158382	1
ENSAPLG00000002252	2	24426852	24431624	-1
ENSAPLG00000002906	4	15228441	15375565	-1
ENSAPLG00000012804	6	17095205	17108495	1
ENSAPLG00000003497	4	44866322	44893912	1
ENSAPLG00000005493	2	147971518	148088075	-1
ENSAPLG00000012170	Z	31789627	32026461	1
ENSAPLG00000009493	2	131218565	131301353	1
ENSAPLG00000015199	19	3974360	3987179	-1
ENSAPLG00000003704	4	15443064	15443876	-1
ENSAPLG00000010886	4	15503009	15516285	1
ENSAPLG00000008225	2	60648193	60815817	-1
ENSAPLG00000000579	1	174733180	174747958	1
ENSAPLG00000009857	2	131666343	131903809	1
ENSAPLG00000029489	3	99655844	99660035	1
ENSAPLG00000001126	2	100336088	100339741	1
ENSAPLG00000008455	15	1468403	1471516	1
ENSAPLG00000012791	1	108130822	108175484	-1
ENSAPLG00000003563	1	51934198	51994187	-1
ENSAPLG00000012902	16	7421686	7424422	1
ENSAPLG00000020939	4	15784377	15785962	-1
ENSAPLG00000009561	4	15801973	15823577	1
ENSAPLG00000003284	4	68345504	68455514	-1
ENSAPLG00000016438	1	74632259	74637317	-1
ENSAPLG00000008216	15	1643993	1650746	-1
ENSAPLG00000011364	1	108503937	108517337	1
ENSAPLG00000002582	2	149089682	149125384	1
ENSAPLG00000016445	1	74652229	74717682	-1
ENSAPLG00000005755	7	1269596	1297357	1
ENSAPLG00000012819	5	41144079	41151200	1
ENSAPLG00000027911	PEDO01003208.1	4756	7077	-1
ENSAPLG00000007233	3	24645632	24686800	-1
ENSAPLG00000002942	2	134465351	134533626	1
ENSAPLG00000008345	3	24705904	24734455	1
ENSAPLG00000009756	4	45713890	45742725	1
ENSAPLG00000008688	1	108716370	108743611	-1
ENSAPLG00000007378	2	135273296	135452966	1
ENSAPLG00000009672	2	62329508	62390858	1
ENSAPLG00000012421	Z	33125828	33200526	1
ENSAPLG00000009197	2	62433917	62461179	1
ENSAPLG00000003551	Z	68020316	68056172	1
ENSAPLG00000023830	2	152855503	152856568	1
ENSAPLG00000016286	Z	68121251	68133708	-1
ENSAPLG00000004419	20	7814479	7821711	-1
ENSAPLG00000013226	7	3587344	3608452	1
ENSAPLG00000016180	Z	68214245	68232538	1
ENSAPLG00000015760	Z	68266917	68273067	-1
ENSAPLG00000014599	1	52932531	52939346	1
ENSAPLG00000000660	20	7835077	7905092	-1
ENSAPLG00000003941	20	7929651	7936400	1
ENSAPLG00000003309	20	7943698	7982197	1
ENSAPLG00000012062	1	25865447	25898607	-1
ENSAPLG00000012985	3	26429213	26466489	1
ENSAPLG00000029701	4	16366481	16368645	1
ENSAPLG00000014212	2	63139544	63153026	1
ENSAPLG00000011121	3	62562629	62648730	1
ENSAPLG00000016250	2	27911770	27915011	-1
ENSAPLG00000014150	1	109960153	109974306	1
ENSAPLG00000002524	15	3167127	3257734	-1
ENSAPLG00000009066	4	16520282	16551375	1
ENSAPLG00000000951	3	62774748	62779953	1
ENSAPLG00000008340	20	8162126	8165160	1
ENSAPLG00000026482	20	8232829	8244385	1
ENSAPLG00000019136	1	110300341	110310001	1
ENSAPLG00000028063	1	110316902	110338115	1
ENSAPLG00000012209	1	110333659	110359285	1
ENSAPLG00000007021	15	3449092	3450667	1
ENSAPLG00000020035	15	3470822	3479456	-1
ENSAPLG00000010364	15	3604384	3667098	1
ENSAPLG00000012299	1	26502949	26548774	-1
ENSAPLG00000014840	1	53239653	53251371	1
ENSAPLG00000005580	1	178935194	178939608	-1
ENSAPLG00000015281	1	53329434	53338342	1
ENSAPLG00000005260	1	195248745	195260824	-1
ENSAPLG00000000882	4	17258574	17261084	1
ENSAPLG00000009536	2	154786908	154892711	1
ENSAPLG00000015442	4	17553519	17591561	-1
ENSAPLG00000015194	4	17615301	17621278	-1
ENSAPLG00000015061	4	17630960	17642948	1
ENSAPLG00000004876	2	103630813	103651348	1
ENSAPLG00000010171	2	155383332	155389563	-1
ENSAPLG00000018242	2	155409624	155413878	-1
ENSAPLG00000014540	3	63860606	63875311	1
ENSAPLG00000001091	15	4804058	4805317	-1
ENSAPLG00000016062	15	4826547	4843803	-1
ENSAPLG00000015669	2	138169354	138220850	1
ENSAPLG00000026795	1	139461317	139465122	1
ENSAPLG00000008890	1	195838820	195972779	1
ENSAPLG00000004362	1	179529131	179608472	1
ENSAPLG00000008001	3	106419561	106425982	-1
ENSAPLG00000015724	2	64399677	64404397	1
ENSAPLG00000022348	1	53819880	53825730	-1
ENSAPLG00000013527	15	5460758	5476349	1
ENSAPLG00000009487	26	272029	275280	1
ENSAPLG00000001086	15	5675216	5676217	-1
ENSAPLG00000018379	21	15283346	15284023	1
ENSAPLG00000007279	1	54020969	54070735	1
ENSAPLG00000004321	1	180450187	180468662	-1
ENSAPLG00000003147	1	78283376	78301549	1
ENSAPLG00000002620	26	506081	511545	-1
ENSAPLG00000001335	2	64953652	65001012	-1
ENSAPLG00000009758	2	155907681	155921883	-1
ENSAPLG00000008400	1	78466716	78495681	1
ENSAPLG00000022575	1	29270532	29273122	-1
ENSAPLG00000005359	1	140141780	140162167	-1
ENSAPLG00000011206	21	15535359	15548245	1
ENSAPLG00000008656	1	29492458	29550623	1
ENSAPLG00000005641	1	140186318	140280747	1
ENSAPLG00000012935	1	181071163	181506302	1
ENSAPLG00000001483	1	113405280	113405657	-1
ENSAPLG00000003111	1	114353691	114388610	-1
ENSAPLG00000004247	5	47362253	47416527	-1
ENSAPLG00000014106	16	11303779	11323968	1
ENSAPLG00000010356	2	65444577	65493084	1
ENSAPLG00000004367	3	66403792	66414183	1
ENSAPLG00000013296	3	31077096	31125507	1
ENSAPLG00000014066	1	78809659	78868404	-1
ENSAPLG00000012624	26	706982	710691	-1
ENSAPLG00000005382	1	182721603	182769124	1
ENSAPLG00000014518	16	11379775	11398135	-1
ENSAPLG00000001977	1	79115562	79117007	1
ENSAPLG00000015655	16	11454715	11462279	1
ENSAPLG00000008465	5	30762312	30781476	1
ENSAPLG00000014513	1	197776875	197781022	1
ENSAPLG00000003974	1	30419180	30489307	1
ENSAPLG00000005106	8	25860231	25876559	-1
ENSAPLG00000008924	5	30785990	30809368	1
ENSAPLG00000014348	1	197785351	197787387	-1
ENSAPLG00000006345	8	25880304	25918519	-1
ENSAPLG00000006575	Z	72137271	72394298	1
ENSAPLG00000009768	2	31248862	31685248	1
ENSAPLG00000009930	1	183468723	183479992	-1
ENSAPLG00000010951	5	48558337	48584974	-1
ENSAPLG00000005193	Z	72622356	72676578	1
ENSAPLG00000011958	Z	72812551	72837075	-1
ENSAPLG00000003531	Z	36356382	36369918	-1
ENSAPLG00000003430	Z	36383864	36384418	-1
ENSAPLG00000017936	Z	72926363	72961043	1
ENSAPLG00000027672	Z	72966935	72968800	-1
ENSAPLG00000002317	16	11955414	11970342	1
ENSAPLG00000015277	3	68919610	68933674	1
ENSAPLG00000002558	16	11973856	11979327	1
ENSAPLG00000003190	16	11983384	11990485	-1
ENSAPLG00000007236	Z	73045836	73070614	-1
ENSAPLG00000015648	7	17859521	17890942	-1
ENSAPLG00000029451	16	12253864	12256230	1
ENSAPLG00000005910	8	9985444	10003101	1
ENSAPLG00000004288	15	7624178	7634857	1
ENSAPLG00000016263	Z	36478171	36588034	-1
ENSAPLG00000029369	14	10176928	10179466	-1
ENSAPLG00000029698	15	7820515	7827991	1
ENSAPLG00000000958	15	7838239	7842634	-1
ENSAPLG00000013972	8	26498480	26604636	-1
ENSAPLG00000014969	3	2626560	2727776	-1
ENSAPLG00000016299	15	7862813	7866149	-1
ENSAPLG00000011297	1	31235438	31380187	-1
ENSAPLG00000003995	7	18274709	18304047	-1
ENSAPLG00000009854	8	10548039	10559920	1
ENSAPLG00000014928	Z	36684319	36904096	-1
ENSAPLG00000011451	8	10663634	10729946	-1
ENSAPLG00000005501	1	79705151	79715100	1
ENSAPLG00000028734	5	49335566	49340050	1
ENSAPLG00000006077	1	79717793	79725034	-1
ENSAPLG00000007312	1	79719917	79743282	1
ENSAPLG00000007239	1	79727799	79729263	-1
ENSAPLG00000009988	1	198677437	198684071	-1
ENSAPLG00000000757	5	49676415	49677494	1
ENSAPLG00000003801	1	79919460	79926985	-1
ENSAPLG00000004936	5	1323244	1350062	1
ENSAPLG00000010429	Z	74004203	74091011	-1
ENSAPLG00000013888	14	11195085	11225608	1
ENSAPLG00000009147	1	198960268	198990320	1
ENSAPLG00000011214	2	32879849	32940071	-1
ENSAPLG00000011843	1	57079799	57164747	-1
ENSAPLG00000016034	Z	75111403	75215399	-1
ENSAPLG00000002692	14	11244243	11289229	-1
ENSAPLG00000011824	8	11083220	11084098	-1
ENSAPLG00000001780	8	11099734	11101897	1
ENSAPLG00000028244	1	199136999	199175494	-1
ENSAPLG00000013155	2	33281012	33297714	1
ENSAPLG00000008807	1	32014972	32034907	-1
ENSAPLG00000013290	2	33309663	33416817	-1
ENSAPLG00000010548	1	57699320	57749390	-1
ENSAPLG00000005487	1	199419104	199448251	-1
ENSAPLG00000030505	2	68825829	68851580	-1
ENSAPLG00000004008	3	4485979	4494421	1
ENSAPLG00000014262	3	33723918	33748296	-1
ENSAPLG00000004582	5	51556461	51563773	1
ENSAPLG00000014572	8	11395270	11405743	1
ENSAPLG00000015410	3	33814413	33822191	1
ENSAPLG00000003418	5	51927496	51934772	-1
ENSAPLG00000016221	1	57820734	57840908	-1
ENSAPLG00000016228	1	57849502	57896394	1
ENSAPLG00000016336	3	34398573	34409195	1
ENSAPLG00000016703	1	81296386	81313658	-1
ENSAPLG00000003485	1	201674302	201709590	-1
ENSAPLG00000012621	3	34673080	34805375	-1
ENSAPLG00000017806	5	53117742	53119643	-1
ENSAPLG00000015000	8	12802765	12812210	-1
ENSAPLG00000004423	Z	38318446	38329260	1
ENSAPLG00000011933	5	53302516	53366656	1
ENSAPLG00000011588	15	8651006	8654729	1
ENSAPLG00000019373	22	5886101	5975901	1
ENSAPLG00000022038	1	202042459	202051615	-1
ENSAPLG00000013877	8	14422955	14428422	1
ENSAPLG00000030443	3	35571378	35600653	1
ENSAPLG00000012637	5	53658238	53674675	1
ENSAPLG00000009863	3	35603395	35610285	-1
ENSAPLG00000015755	5	53698532	53720810	-1
ENSAPLG00000004815	7	18382268	18499533	-1
ENSAPLG00000010997	1	202169538	202221102	1
ENSAPLG00000025966	Z	39491672	39492952	1
ENSAPLG00000023730	22	6327787	6329182	1
ENSAPLG00000029863	22	6330156	6332698	1
ENSAPLG00000002995	22	6334307	6336409	1
ENSAPLG00000015653	2	36871260	36967916	1
ENSAPLG00000025714	1	83115214	83130203	-1
ENSAPLG00000011285	1	83196079	83220297	-1
ENSAPLG00000006311	1	144595075	144628493	-1
ENSAPLG00000008199	7	19880111	19894249	-1
ENSAPLG00000025438	1	83587201	83596559	-1
ENSAPLG00000024979	1	202289582	202316126	-1
ENSAPLG00000009923	7	20205411	20217839	-1
ENSAPLG00000010062	7	20218328	20240322	-1
ENSAPLG00000016346	3	5885476	5914597	1
ENSAPLG00000004899	22	7863898	7873838	1
ENSAPLG00000005626	2	39625676	39629233	1
ENSAPLG00000003604	11	7297677	7300741	-1
ENSAPLG00000001442	3	6556824	6605540	1
ENSAPLG00000007282	7	20735166	20878956	-1
ENSAPLG00000010913	7	21445510	21471606	-1
ENSAPLG00000008492	8	30515201	30541420	1
ENSAPLG00000005406	3	6807655	6809202	-1
ENSAPLG00000008709	23	1978209	1984798	-1
ENSAPLG00000015632	8	15656269	15660868	-1
ENSAPLG00000016406	15	10834655	10835337	1
ENSAPLG00000008307	3	7311998	7337045	1
ENSAPLG00000004590	8	16720487	16761223	1
ENSAPLG00000031231	8	16782401	16831473	1
ENSAPLG00000018591	3	7364452	7371264	1
ENSAPLG00000022674	8	16912152	16913524	1
ENSAPLG00000005161	Z	39972077	40097462	-1
ENSAPLG00000019155	2	2719414	2744161	1
ENSAPLG00000000705	2	2774076	2781462	-1
ENSAPLG00000012358	2	2834104	2922792	-1
ENSAPLG00000006034	23	2741356	2781457	1
ENSAPLG00000016268	23	3292504	3295558	1
ENSAPLG00000030602	2	4542452	4612877	1
ENSAPLG00000014095	23	4276848	4293704	-1
ENSAPLG00000005608	2	4785563	4809112	-1
ENSAPLG00000013348	9	4444300	4448597	-1
ENSAPLG00000024971	9	4616278	4619170	-1
ENSAPLG00000028807	9	4722032	4733428	1
ENSAPLG00000002014	24	236491	237627	-1
ENSAPLG00000029421	24	505646	513899	-1
ENSAPLG00000013236	9	5778133	5852544	-1
ENSAPLG00000013255	2	6275218	6287873	1
ENSAPLG00000006321	9	8045587	8255837	1
ENSAPLG00000031224	9	8486306	8694625	1
ENSAPLG00000003570	2	6638421	6666758	1
ENSAPLG00000007430	2	8066130	8071527	1
ENSAPLG00000007540	7	23796334	23898319	-1
ENSAPLG00000003893	7	24677031	24688100	1
ENSAPLG00000015342	7	25012721	25024671	1
ENSAPLG00000000672	3	10518434	10519501	1
ENSAPLG00000008381	3	11552521	11594197	1
ENSAPLG00000005817	7	28251670	28259169	-1
ENSAPLG00000008775	3	11597751	11606212	1
ENSAPLG00000009817	7	28980238	28986639	-1
ENSAPLG00000015670	3	11947013	12053608	-1
