ensembl_gene_id	chromosome_name	start_position	end_position	strand
ENSAPLG00000003064	16	5790230	5800446	1
ENSAPLG00000006994	21	8882101	8897568	-1
ENSAPLG00000005725	16	5915398	5922447	1
ENSAPLG00000005647	6	9701483	9703440	1
ENSAPLG00000021922	PEDO01004646.1	21	1039	-1
ENSAPLG00000021636	12	3599194	3600009	-1
ENSAPLG00000013046	1	127603035	127708073	1
ENSAPLG00000024795	25	3750187	3761715	1
ENSAPLG00000009819	PEDO01004737.1	637	6149	-1
ENSAPLG00000002371	1	127750757	127751362	-1
ENSAPLG00000010087	1	70739552	70827792	-1
ENSAPLG00000013935	13	20665017	20712332	-1
ENSAPLG00000000582	20	4062861	4234764	1
ENSAPLG00000007078	4	41320036	41324708	1
ENSAPLG00000030007	3	56622501	56631470	1
ENSAPLG00000006723	11	5560750	5593899	-1
ENSAPLG00000028652	21	9465348	9475114	-1
ENSAPLG00000002302	3	56703822	56714711	-1
ENSAPLG00000007483	4	41347255	41516480	1
ENSAPLG00000002012	3	56943490	56961787	1
ENSAPLG00000009944	2	142903180	143065872	-1
ENSAPLG00000000725	25	4257621	4267275	1
ENSAPLG00000029502	1	101080012	101084824	1
ENSAPLG00000004139	1	128202224	128215041	-1
ENSAPLG00000002422	21	9900534	9906012	1
ENSAPLG00000009933	2	143093780	143254167	-1
ENSAPLG00000031248	25	4321359	4324223	1
ENSAPLG00000009749	2	143347889	143356813	-1
ENSAPLG00000005331	12	4019730	4032830	-1
ENSAPLG00000010163	21	9985841	10022760	1
ENSAPLG00000019811	2	143413794	143433048	1
ENSAPLG00000006728	2	143507504	143512139	1
ENSAPLG00000005046	12	4206915	4220034	1
ENSAPLG00000013221	6	11527052	11534890	-1
ENSAPLG00000004959	12	4239377	4263747	1
ENSAPLG00000006753	2	123411950	123423449	-1
ENSAPLG00000008204	16	6238970	6248993	-1
ENSAPLG00000012971	13	20808954	20817142	1
ENSAPLG00000012513	21	10091326	10094031	1
ENSAPLG00000014462	6	11796356	11907192	-1
ENSAPLG00000008422	4	41750513	41751812	1
ENSAPLG00000003819	2	57409839	57443231	-1
ENSAPLG00000003875	2	57508199	57529311	-1
ENSAPLG00000013623	Z	60369519	60528059	1
ENSAPLG00000012455	2	21590921	21697963	1
ENSAPLG00000016065	19	1935228	1977437	-1
ENSAPLG00000007276	3	21925016	21996028	-1
ENSAPLG00000020696	PEDO01002736.1	21	2679	1
ENSAPLG00000003879	12	4901070	4965524	-1
ENSAPLG00000014652	21	11436601	11436899	1
ENSAPLG00000027155	Z	60601517	60605698	-1
ENSAPLG00000003809	12	4988846	5016851	-1
ENSAPLG00000003788	12	5045156	5080268	-1
ENSAPLG00000010667	25	5204595	5214788	-1
ENSAPLG00000002562	21	11770426	11786808	1
ENSAPLG00000028235	25	5212282	5212378	-1
ENSAPLG00000011028	5	38258547	38261425	-1
ENSAPLG00000008748	20	5234450	5267430	1
ENSAPLG00000009518	4	11182876	11294284	1
ENSAPLG00000011142	2	94998392	95001928	1
ENSAPLG00000004556	19	3192551	3229201	1
ENSAPLG00000027650	20	5598133	5600531	-1
ENSAPLG00000010277	4	11297016	11328061	-1
ENSAPLG00000011810	4	11334536	11355963	-1
ENSAPLG00000011502	4	11339322	11343465	1
ENSAPLG00000007896	3	58308968	58385301	1
ENSAPLG00000029768	21	12345233	12358123	-1
ENSAPLG00000017304	5	38780980	38782876	-1
ENSAPLG00000027882	3	97378377	97383997	1
ENSAPLG00000013041	14	1337553	1574652	-1
ENSAPLG00000005505	2	124435482	124461487	1
ENSAPLG00000011840	3	97527648	97562978	1
ENSAPLG00000013113	1	72570208	72620362	-1
ENSAPLG00000011170	5	39129699	39287318	1
ENSAPLG00000013890	Z	61659092	61732398	1
ENSAPLG00000016454	1	19107711	19112104	-1
ENSAPLG00000004845	2	124750070	124755088	1
ENSAPLG00000004829	2	124821606	124907232	-1
ENSAPLG00000006075	2	144421013	144430090	-1
ENSAPLG00000011486	1	167912736	167915258	1
ENSAPLG00000025694	28	2419596	2423020	-1
ENSAPLG00000003299	12	6742504	6833264	1
ENSAPLG00000010270	6	14307877	14315633	1
ENSAPLG00000011054	3	98153915	98176527	1
ENSAPLG00000003760	14	3541174	4212991	1
ENSAPLG00000009751	1	73197020	73211239	1
ENSAPLG00000009457	3	59439252	59495836	-1
ENSAPLG00000004462	1	20487036	20517934	-1
ENSAPLG00000000775	3	22901705	22907361	1
ENSAPLG00000007112	2	127494218	127496450	-1
ENSAPLG00000017178	1	106146102	106153671	-1
ENSAPLG00000002963	25	5889235	5974407	-1
ENSAPLG00000005387	1	133491877	133499061	1
ENSAPLG00000008652	1	106146385	106225706	-1
ENSAPLG00000001160	1	193254593	193255917	-1
ENSAPLG00000004955	25	6117506	6296444	-1
ENSAPLG00000006597	2	128104271	128145922	1
ENSAPLG00000004669	Z	29644660	29655487	1
ENSAPLG00000008027	3	23849816	24034992	1
ENSAPLG00000008375	1	133766369	133789553	1
ENSAPLG00000004644	4	65702032	65757657	1
ENSAPLG00000009010	2	97198159	97211611	-1
ENSAPLG00000010386	21	14582661	14604479	1
ENSAPLG00000013257	4	65922058	66049390	1
ENSAPLG00000003393	4	44086509	44093322	-1
ENSAPLG00000015825	1	22391108	22396795	-1
ENSAPLG00000010933	3	98836564	98864718	1
ENSAPLG00000011440	20	6296684	6303701	1
ENSAPLG00000031029	5	25175091	25314687	-1
ENSAPLG00000029865	20	6354271	6355530	-1
ENSAPLG00000029298	2	129629849	129634155	-1
ENSAPLG00000016183	2	129641095	129652276	1
ENSAPLG00000013187	28	3182176	3345377	-1
ENSAPLG00000013997	2	146784961	146787752	1
ENSAPLG00000013179	4	66281733	66471854	-1
ENSAPLG00000003211	2	129792344	129809954	1
ENSAPLG00000014516	14	4404413	4651834	-1
ENSAPLG00000029165	3	99381294	99383071	-1
ENSAPLG00000013309	28	3187578	3196482	-1
ENSAPLG00000000687	2	147541587	147582741	-1
ENSAPLG00000000904	1	194095348	194123855	1
ENSAPLG00000015210	7	69219	75666	-1
ENSAPLG00000015959	3	99504017	99517915	-1
ENSAPLG00000007120	4	66774623	66820566	-1
ENSAPLG00000019226	25	6890524	6892146	-1
ENSAPLG00000018191	14	5013161	5040527	1
ENSAPLG00000021906	20	6819481	6823649	-1
ENSAPLG00000001466	3	61098326	61158382	1
ENSAPLG00000002252	2	24426852	24431624	-1
ENSAPLG00000011852	14	5295063	5326088	-1
ENSAPLG00000003497	4	44866322	44893912	1
ENSAPLG00000008499	21	14941576	14949815	-1
ENSAPLG00000005493	2	147971518	148088075	-1
ENSAPLG00000018868	1	135047495	135053641	-1
ENSAPLG00000004054	4	44969990	45022541	1
ENSAPLG00000015199	19	3974360	3987179	-1
ENSAPLG00000020281	5	40462152	40464106	1
ENSAPLG00000016403	1	74554331	74565257	-1
ENSAPLG00000013451	1	173578478	173992244	-1
ENSAPLG00000014502	Z	66816677	66879945	1
ENSAPLG00000011169	2	25161234	25198254	1
ENSAPLG00000003908	5	26208927	26223145	1
ENSAPLG00000012543	1	175037575	175171491	1
ENSAPLG00000002127	2	102323566	102324543	-1
ENSAPLG00000009561	4	15801973	15823577	1
ENSAPLG00000010243	1	52077971	52096515	-1
ENSAPLG00000016393	4	15862223	15872161	-1
ENSAPLG00000016438	1	74632259	74637317	-1
ENSAPLG00000005831	3	24400543	24419915	1
ENSAPLG00000011342	1	108518850	108528318	1
ENSAPLG00000012819	5	41144079	41151200	1
ENSAPLG00000014613	1	52258834	52270932	-1
ENSAPLG00000009381	1	175579406	175604190	1
ENSAPLG00000006913	25	7559206	7563113	-1
ENSAPLG00000015678	2	25521018	25530274	-1
ENSAPLG00000009347	1	52312143	52427045	-1
ENSAPLG00000028338	5	41525098	41545224	-1
ENSAPLG00000015602	5	27002769	27021540	-1
ENSAPLG00000015076	7	1756337	1769377	1
ENSAPLG00000013477	3	25432790	25570377	-1
ENSAPLG00000009197	2	62433917	62461179	1
ENSAPLG00000010999	4	46465279	46499224	1
ENSAPLG00000016272	Z	67918279	68000930	1
ENSAPLG00000014055	7	3234587	3339940	1
ENSAPLG00000024306	7	3381335	3389344	-1
ENSAPLG00000003551	Z	68020316	68056172	1
ENSAPLG00000023296	7	3549422	3585297	1
ENSAPLG00000013226	7	3587344	3608452	1
ENSAPLG00000015760	Z	68266917	68273067	-1
ENSAPLG00000003010	2	26663611	26727047	-1
ENSAPLG00000010894	1	25608151	25678023	-1
ENSAPLG00000000660	20	7835077	7905092	-1
ENSAPLG00000016426	4	72167630	72248546	1
ENSAPLG00000012247	7	3787219	3826802	1
ENSAPLG00000023146	1	53025443	53037072	1
ENSAPLG00000011271	4	16055353	16276211	1
ENSAPLG00000011566	3	104239651	104240505	1
ENSAPLG00000007737	2	103025231	103051010	1
ENSAPLG00000016250	2	27911770	27915011	-1
ENSAPLG00000012143	1	25918698	26060649	1
ENSAPLG00000010854	1	138049018	138074510	1
ENSAPLG00000008578	4	16562304	16595252	1
ENSAPLG00000013021	1	138727100	138816408	1
ENSAPLG00000005205	7	12482711	12536236	-1
ENSAPLG00000002645	4	17105354	17201367	1
ENSAPLG00000005260	1	195248745	195260824	-1
ENSAPLG00000002805	1	76675951	76824914	1
ENSAPLG00000005508	14	7504361	7512552	-1
ENSAPLG00000002735	7	12700636	12781863	-1
ENSAPLG00000003839	14	7718866	7721446	-1
ENSAPLG00000015912	4	17343639	17474030	1
ENSAPLG00000013453	Z	34236291	34246475	-1
ENSAPLG00000007690	26	163430	170180	-1
ENSAPLG00000031009	2	63859859	63864507	-1
ENSAPLG00000026380	3	28216213	28218554	-1
ENSAPLG00000004876	2	103630813	103651348	1
ENSAPLG00000018242	2	155409624	155413878	-1
ENSAPLG00000011236	4	17781893	17799265	1
ENSAPLG00000006129	2	28672825	28719942	1
ENSAPLG00000016204	1	53679304	53687518	1
ENSAPLG00000010977	4	17838589	17916373	1
ENSAPLG00000004077	2	103693523	103816292	-1
ENSAPLG00000016241	1	53708113	53725113	1
ENSAPLG00000007165	5	29730692	29755336	1
ENSAPLG00000001966	7	13485478	13487441	-1
ENSAPLG00000003607	21	15042695	15060726	-1
ENSAPLG00000004523	4	74149628	74280081	1
ENSAPLG00000015669	2	138169354	138220850	1
ENSAPLG00000026795	1	139461317	139465122	1
ENSAPLG00000008890	1	195838820	195972779	1
ENSAPLG00000015094	14	8835484	8838053	-1
ENSAPLG00000015764	15	5245524	5247914	-1
ENSAPLG00000022348	1	53819880	53825730	-1
ENSAPLG00000015987	2	104001228	104095986	-1
ENSAPLG00000008185	5	29975021	29988025	1
ENSAPLG00000014920	2	138383975	138838267	-1
ENSAPLG00000002526	26	461057	471815	1
ENSAPLG00000008265	1	54344265	54349924	-1
ENSAPLG00000011206	21	15535359	15548245	1
ENSAPLG00000007792	1	113357525	113484406	1
ENSAPLG00000016297	1	113867080	114209156	1
ENSAPLG00000010381	1	29584749	29831590	1
ENSAPLG00000011547	7	14442592	14477358	-1
ENSAPLG00000011265	1	29852101	30122382	1
ENSAPLG00000017996	26	640680	660975	1
ENSAPLG00000005130	5	47563704	47584819	-1
ENSAPLG00000014106	16	11303779	11323968	1
ENSAPLG00000009204	3	30761759	30771814	-1
ENSAPLG00000005285	5	47613321	47658340	-1
ENSAPLG00000010356	2	65444577	65493084	1
ENSAPLG00000013296	3	31077096	31125507	1
ENSAPLG00000012624	26	706982	710691	-1
ENSAPLG00000005382	1	182721603	182769124	1
ENSAPLG00000012768	26	714743	717575	-1
ENSAPLG00000010406	2	65528533	65557715	1
ENSAPLG00000006616	Z	35090704	35504470	1
ENSAPLG00000013634	1	78995058	79023497	-1
ENSAPLG00000001977	1	79115562	79117007	1
ENSAPLG00000006493	Z	35515617	35563575	1
ENSAPLG00000008305	1	140806385	141071629	1
ENSAPLG00000008465	5	30762312	30781476	1
ENSAPLG00000005745	Z	35637565	35641817	-1
ENSAPLG00000009367	5	48087875	48188580	-1
ENSAPLG00000004885	Z	35767607	35790367	1
ENSAPLG00000017168	1	56175202	56226106	1
ENSAPLG00000006070	Z	72419345	72465776	-1
ENSAPLG00000013937	3	68615641	68691491	1
ENSAPLG00000003531	Z	36356382	36369918	-1
ENSAPLG00000017936	Z	72926363	72961043	1
ENSAPLG00000027672	Z	72966935	72968800	-1
ENSAPLG00000002317	16	11955414	11970342	1
ENSAPLG00000004779	15	7336475	7351067	-1
ENSAPLG00000007236	Z	73045836	73070614	-1
ENSAPLG00000004866	1	79668785	79676085	1
ENSAPLG00000005104	1	141488585	141510843	-1
ENSAPLG00000003456	15	7673415	7694317	-1
ENSAPLG00000029698	15	7820515	7827991	1
ENSAPLG00000000958	15	7838239	7842634	-1
ENSAPLG00000016302	15	7847562	7853241	1
ENSAPLG00000008067	8	10381910	10387576	-1
ENSAPLG00000011678	1	30992385	31203516	1
ENSAPLG00000016299	15	7862813	7866149	-1
ENSAPLG00000007117	16	12384294	12440109	-1
ENSAPLG00000011297	1	31235438	31380187	-1
ENSAPLG00000014928	Z	36684319	36904096	-1
ENSAPLG00000005501	1	79705151	79715100	1
ENSAPLG00000006077	1	79717793	79725034	-1
ENSAPLG00000008579	16	12816761	12823338	1
ENSAPLG00000009988	1	198677437	198684071	-1
ENSAPLG00000006875	1	56967669	56978947	1
ENSAPLG00000013888	14	11195085	11225608	1
ENSAPLG00000014165	Z	37195742	37264972	1
ENSAPLG00000016364	Z	74644519	74913610	1
ENSAPLG00000011214	2	32879849	32940071	-1
ENSAPLG00000011843	1	57079799	57164747	-1
ENSAPLG00000007675	1	199020520	199078756	1
ENSAPLG00000016034	Z	75111403	75215399	-1
ENSAPLG00000017196	1	31888936	31903646	-1
ENSAPLG00000002698	5	2043826	2081423	1
ENSAPLG00000005596	1	80172015	80201340	1
ENSAPLG00000003818	2	68454594	68492499	-1
ENSAPLG00000013290	2	33309663	33416817	-1
ENSAPLG00000012658	8	11198263	11221534	-1
ENSAPLG00000013308	8	11260322	11280722	1
ENSAPLG00000014184	8	11356936	11446584	-1
ENSAPLG00000014262	3	33723918	33748296	-1
ENSAPLG00000004223	1	199616293	200105239	-1
ENSAPLG00000016221	1	57820734	57840908	-1
ENSAPLG00000006296	Z	76262165	76275313	1
ENSAPLG00000006014	1	81201921	81239262	-1
ENSAPLG00000003561	3	34529670	34543299	-1
ENSAPLG00000003279	8	12646723	12707302	1
ENSAPLG00000012753	15	8407344	8424046	-1
ENSAPLG00000012425	15	8438396	8451270	1
ENSAPLG00000007209	1	82254897	82292184	-1
ENSAPLG00000015000	8	12802765	12812210	-1
ENSAPLG00000022038	1	202042459	202051615	-1
ENSAPLG00000030443	3	35571378	35600653	1
ENSAPLG00000010511	5	53549520	53556535	1
ENSAPLG00000009256	Z	39124479	39191388	-1
ENSAPLG00000010884	2	36592880	36616534	1
ENSAPLG00000027059	1	82846091	82851724	1
ENSAPLG00000008627	Z	39399349	39422770	-1
ENSAPLG00000023730	22	6327787	6329182	1
ENSAPLG00000029863	22	6330156	6332698	1
ENSAPLG00000002995	22	6334307	6336409	1
ENSAPLG00000015180	22	6394628	6473026	1
ENSAPLG00000011285	1	83196079	83220297	-1
ENSAPLG00000004527	22	7239289	7250920	1
ENSAPLG00000009748	7	20184971	20199241	1
ENSAPLG00000004060	11	7081433	7182577	1
ENSAPLG00000010062	7	20218328	20240322	-1
ENSAPLG00000008337	1	83859168	83890890	1
ENSAPLG00000029152	22	7555161	7563732	1
ENSAPLG00000020592	7	20336627	20357327	1
ENSAPLG00000026521	7	20358108	20360372	1
ENSAPLG00000003635	11	7286357	7293767	1
ENSAPLG00000001442	3	6556824	6605540	1
ENSAPLG00000008188	23	237332	246807	1
ENSAPLG00000016232	23	456530	602416	-1
ENSAPLG00000016184	23	678128	699413	-1
ENSAPLG00000005406	3	6807655	6809202	-1
ENSAPLG00000002367	3	38635595	38640093	-1
ENSAPLG00000008709	23	1978209	1984798	-1
ENSAPLG00000014467	7	22770389	22839801	1
ENSAPLG00000016406	15	10834655	10835337	1
ENSAPLG00000011477	3	38721942	38859638	1
ENSAPLG00000010863	3	7441778	7457511	-1
ENSAPLG00000000708	2	2536577	2537824	1
ENSAPLG00000026479	8	17351071	17362983	-1
ENSAPLG00000016057	8	17506065	17560404	1
ENSAPLG00000002646	9	2191709	2217052	1
ENSAPLG00000002664	9	2221401	2241659	-1
ENSAPLG00000001467	11	7784004	7788118	1
ENSAPLG00000022037	2	2863470	2870778	-1
ENSAPLG00000011912	3	7471960	7492346	1
ENSAPLG00000005240	9	2367880	2390341	1
ENSAPLG00000005603	9	2404674	2439973	1
ENSAPLG00000028546	23	2436882	2440287	1
ENSAPLG00000014693	23	2489503	2668446	1
ENSAPLG00000004314	Z	40701925	40797144	1
ENSAPLG00000013050	23	2553107	2573335	-1
ENSAPLG00000009120	2	3445732	3581832	-1
ENSAPLG00000011388	9	2922700	3004019	1
ENSAPLG00000001395	Z	42978002	43041225	-1
ENSAPLG00000030602	2	4542452	4612877	1
ENSAPLG00000014095	23	4276848	4293704	-1
ENSAPLG00000005608	2	4785563	4809112	-1
ENSAPLG00000026818	2	4874525	4883362	1
ENSAPLG00000006111	23	4578097	4593101	-1
ENSAPLG00000006189	23	4650263	4681369	-1
ENSAPLG00000013348	9	4444300	4448597	-1
ENSAPLG00000006336	23	4768585	4776668	-1
ENSAPLG00000002774	9	4806088	4817467	-1
ENSAPLG00000015691	9	4883158	4902955	-1
ENSAPLG00000002014	24	236491	237627	-1
ENSAPLG00000001444	24	421889	422935	1
ENSAPLG00000029421	24	505646	513899	-1
ENSAPLG00000022389	24	1341691	1347038	-1
ENSAPLG00000006899	24	2747808	2787977	-1
ENSAPLG00000016409	24	2922060	2968347	-1
ENSAPLG00000005361	9	7278577	7288702	-1
ENSAPLG00000005372	9	7289306	7311563	-1
ENSAPLG00000000805	9	7570459	7947259	1
ENSAPLG00000031224	9	8486306	8694625	1
ENSAPLG00000007540	7	23796334	23898319	-1
ENSAPLG00000020418	7	24047111	24055199	-1
ENSAPLG00000005082	7	24458368	24476445	1
ENSAPLG00000020305	3	7573116	7579353	1
ENSAPLG00000013064	3	7591306	7600164	1
ENSAPLG00000001464	3	11309828	11311021	-1
ENSAPLG00000019152	PEDO01019652.1	1748	6447	1
ENSAPLG00000008381	3	11552521	11594197	1
ENSAPLG00000009817	7	28980238	28986639	-1
ENSAPLG00000011198	7	33004172	33057152	1
