ensembl_gene_id	chromosome_name	start_position	end_position	strand
ENSAPLG00000004899	22	7863898	7873838	1
ENSAPLG00000003656	11	7256574	7274209	1
ENSAPLG00000006239	7	20622424	20662599	-1
ENSAPLG00000006060	23	38332	40637	1
ENSAPLG00000016406	15	10834655	10835337	1
ENSAPLG00000015343	8	15726987	15744510	1
ENSAPLG00000021297	8	16595726	16599250	-1
ENSAPLG00000004603	8	16605513	16717275	-1
ENSAPLG00000000708	2	2536577	2537824	1
ENSAPLG00000003321	11	7436469	7440188	1
ENSAPLG00000002646	9	2191709	2217052	1
ENSAPLG00000005202	Z	40129494	40153205	1
ENSAPLG00000001467	11	7784004	7788118	1
ENSAPLG00000022037	2	2863470	2870778	-1
ENSAPLG00000030602	2	4542452	4612877	1
ENSAPLG00000006111	23	4578097	4593101	-1
ENSAPLG00000006189	23	4650263	4681369	-1
ENSAPLG00000013348	9	4444300	4448597	-1
ENSAPLG00000024440	9	4780931	4801342	-1
ENSAPLG00000010145	24	1785628	1788706	1
ENSAPLG00000005361	9	7278577	7288702	-1
ENSAPLG00000013707	2	6291143	6308863	-1
ENSAPLG00000000805	9	7570459	7947259	1
ENSAPLG00000011787	9	9057051	9075477	-1
ENSAPLG00000011984	9	9091444	9111657	1
ENSAPLG00000007540	7	23796334	23898319	-1
ENSAPLG00000025020	7	26163596	26167078	-1
ENSAPLG00000001464	3	11309828	11311021	-1
