transcription_factor	no_search_sites	no_background_sites	sum_search_sites	sum_background_sites	no_gene_sites	fisher_pval	wilcox_pval	fisher_pval2	zscore	fisher_adjusted	wilcox_adjusted	fisher2_adjusted
MEIS1EOMES_01	1007	983	5035	4871	1027	0.00159372972623597	0.0217300483339922	0.0503771031689798	6.76251661010239	0.0142150409452983	0.184872565056887	0.376466730438457
MEIS1SOX2_01	18	24	18	24	1027	0.862511574089134	0.825197916740397	0.860026045262712	-4.92537767742628	1	1	1
MEIS1_02	190	196	211	232	1027	0.653698196934819	0.679861260250989	0.852080854818866	-5.22680277440231	1	1	1
MEIS1_06	3	3	3	3	1027	0.656478658645326	0.500158779154173	0.65625145226866	0	1	1	1
MEIS2ONECUT2_01	4	5	4	5	1027	0.74657428496647	0.630927138851347	0.746095492722102	-1.89823488306674	1	1	1
MEIS2_05	0	0	0	0	1027	1	1	1	0	1	1	1
MEOX2_03	6	1	7	1	1027	0.0621803462156772	0.0292062981616025	0.0351562984087946	18.7212049076514	0.331360710660794	0.234073664976321	0.290170642090499
MGADLX2_01	23	22	23	22	1027	0.5	0.440166117754983	0.500003573236874	0.674995658139318	1	1	1
MIBP1_Q6	630	621	1095	1237	1027	0.358776654492363	0.724270566125694	0.998479900215331	-13.2016224456472	0.972566127128808	1	1
MIZF_03	0	0	0	0	1027	1	1	1	0	1	1	1
MRF2_01	77	71	82	74	1027	0.334877410376051	0.300833328095108	0.287656797799994	3.3383088144659	0.952551193575813	0.919120610146931	1
MSX1_01	835	808	2208	2285	1027	0.07576493290141	0.76136912479143	0.877973559011568	-4.28200677402614	0.377216903566184	1	1
MSX1_Q5	100	115	122	137	1027	0.875612643667608	0.852612288771582	0.839952994874485	-5.32752421460337	1	1	1
MSX2_03	10	12	10	12	1027	0.739400094763555	0.665968444863948	0.738269538679916	-2.41573599282909	1	1	1
MSX2_Q3	876	885	2978	3641	1027	0.735933145331079	0.999996735104484	1	-35.4969022656638	1	1	1
MTF1_01	1013	978	5063	4811	1027	4.10058863128615e-06	0.0399356016019341	0.00567905002506717	19.5785878091098	0.000107982167290535	0.310538130623758	0.0550967484888096
MTF1_07	0	1	0	1	1027	1	0.841580240635145	1	0	1	1	1
MYBL1ELF1_01	1	0	1	0	1027	0.5	0.158890977913091	0.50000066389395	0	1	0.655721722283127	1
MYBL1FIGLA_01	41	52	44	52	1027	0.898693488969197	0.875143168989289	0.820809710391668	-4.85387133833202	1	1	1
MYBL1HOXA13_01	2	1	2	1	1027	0.500000000000001	0.281946337318198	0.500000995841367	4.2442095569651	1	0.885888207596384	1
MYBL1ONECUT2_01	73	67	76	70	1027	0.330847706915598	0.300309623249439	0.339582741026673	2.66838063145196	0.947972963338475	0.919120610146931	1
MYBL2_02	17	15	18	16	1027	0.429473633438454	0.36102123545374	0.432085675316087	2.3275340568616	1	1	1
MYBL2_03	0	1	0	1	1027	1	0.841580240635145	1	0	1	1	1
MYBL2_05	5	12	7	17	1027	0.975938027745022	0.955890093606956	0.988672620912556	-7.60002944587334	1	1	1
MYOD_01	0	0	0	0	1027	1	1	1	0	1	1	1
MYOGNF1_01	1026	1000	9296	8438	1027	9.19864574092047e-08	2.65324145195003e-06	5.17067125394814e-11	47.4320587439391	6.35856386841127e-06	5.43423156640135e-05	1.36161009687301e-09
NERF_Q2	1012	977	5196	4747	1027	5.79006551738856e-06	4.37687877211666e-05	3.34483942009728e-06	25.1846668586816	0.000139213314396342	0.000733458776054702	5.44028293915822e-05
NFAT5_02	6	6	6	6	1027	0.613123821463622	0.50011243864396	0.61279506546586	0	1	1	1
NFATC1_01	3	7	3	8	1027	0.945740606827942	0.897766234335524	0.96728579809733	-6.69539925136182	1	1	1
NFATC1_02	4	2	5	3	1027	0.343521341354674	0.207164888715864	0.36328246022565	5.19705495732654	0.960610752309895	0.779334581359678	1
NFATC1_03	1	2	2	4	1027	0.87518265952265	0.718433473756174	0.890625933599353	-2.64760831734773	1	1	1
NFIA_03	84	100	87	103	1027	0.905547095781862	0.891062377775484	0.891334992977077	-4.74802569463843	1	1	1
NFKB_C	610	603	1256	1189	1027	0.393880882430767	0.1336177517749	0.0908634538370139	4.39372954836036	1	0.637657700402885	0.546168369259442
NFY_C	721	712	1451	1437	1027	0.350369967230054	0.24980093726508	0.404397158374738	2.00669030267942	0.960610752309895	0.861862699796193	1
NKX22_01	531	589	1049	1262	1027	0.995538970553292	0.999435332370319	0.999995843237728	-17.1877351714186	1	1	1
NKX23_04	10	20	10	20	1027	0.979359315694284	0.967039027948289	0.978614080044985	-9.51473919834494	1	1	1
NKX25_03	1002	975	5493	5744	1027	0.00116043492353678	0.956155579155759	0.991423447422099	-12.0085904047095	0.0108766188595905	1	1
NKX31_06	511	521	741	770	1027	0.686309352635133	0.709034281760029	0.779961923007164	-2.9337319484768	1	1	1
NKX61_01	277	338	390	511	1027	0.998598817711349	0.999284825247149	0.999976607355354	-17.9134277863026	1	1	1
NKX62_Q2	546	592	1294	1778	1027	0.981538250393225	0.999971444651393	1	-34.8331207004573	1	1	1
NOR1_02	1	0	1	0	1027	0.5	0.158890977913091	0.50000066389395	0	1	0.655721722283127	1
NR2E1_02	75	95	80	103	1027	0.953811880196859	0.945777720859281	0.962130408505356	-8.06805037342829	1	1	1
NR2F1_05	835	806	1968	1948	1027	0.0615701771975679	0.434190157917316	0.380641748866445	1.11740742252337	0.331360710660794	1	1
NR4A2_02	2	0	4	0	1027	0.249878226984901	0.0787001216327499	0.0625001659736712	0	0.830040089745544	0.444093543499089	0.426698663993089
NR4A2_03	0	1	0	1	1027	1	0.841580240635145	1	0	1	1	1
NR4A2_04	30	37	34	39	1027	0.839805345649486	0.807081204567025	0.758612817718956	-2.55765747209295	1	1	1
NRF1_02	31	30	73	63	1027	0.500000000000001	0.445305198390208	0.220188974560558	3.43835572020443	1	1	0.981971797838616
NRSF_01	3	3	3	4	1027	0.656478658645326	0.500635115987727	0.773438952267695	-2.29207154435608	1	1	1
OCT1_01	438	466	702	797	1027	0.901313565168347	0.932826720741152	0.993451501341639	-13.4626832495402	1	1	1
OCT1_06	943	912	5251	5955	1027	0.0125163777674281	0.992903514454756	0.999999999987947	-30.0407583692026	0.0854513198196018	1	1
OLF1_01	532	482	839	816	1027	0.0152765389463312	0.0343054443951161	0.294285266223086	4.21776140422005	0.100026662358967	0.271013010721417	1
OSR2_05	0	0	0	0	1027	1	1	1	0	1	1	1
OTX2_Q3	196	252	223	307	1027	0.9988499783096	0.999107581719799	0.999892212605359	-16.5002117321742	1	1	1
P73_Q6	486	436	700	656	1027	0.014849468049142	0.0177956064615026	0.121393816347988	8.00179866307266	0.0989368172430783	0.161327383167392	0.645488273465745
PAX1_B	0	0	0	0	1027	1	1	1	0	1	1	1
PAX2_01	811	822	1957	2209	1027	0.744045046542235	0.996768809906323	0.999956563766697	-23.0121967472362	1	1	1
PAX2_Q2	896	872	2663	2449	1027	0.0712883595258179	0.00428077677844778	0.00142832329596551	12.6306009790231	0.358386025616157	0.0438383251570671	0.016455474638936
PAX3_01	1027	1006	9532	8522	1027	4.30050687408164e-07	1.91631596972588e-08	2.32645200440522e-14	38.3780152925968	1.98181691780595e-05	8.15171331737241e-07	8.04079974022556e-13
PAX5_01	1023	1004	12909	11014	1027	0.000142584195892025	1.24431318715113e-12	3.67536843643766e-35	77.1935410340424	0.00179202409837022	1.37621038498915e-10	2.90354106478576e-33
PAX5_Q6	1006	963	4910	4448	1027	1.02629976783829e-06	0.000187163418543947	8.93186542026969e-07	21.6823082260154	4.05388408296124e-05	0.00252442366962933	1.64644052580305e-05
PAX9_01	0	0	0	0	1027	1	1	1	0	1	1	1
PBX1_02	441	446	661	772	1027	0.60536612440016	0.769309902085413	0.998466714067068	-11.3499304625707	1	1	1
PBX1_05	1001	975	4625	4599	1027	0.00182031527174043	0.349346435665902	0.397159340103158	2.07920965126212	0.0157286616448822	0.991816334561491	1
PBX4_01	0	0	0	0	1027	1	1	1	0	1	1	1
PIT1_Q6	824	801	3095	3296	1027	0.116192774004719	0.909377478117758	0.994307302629001	-19.2523171505286	0.509957174798488	1	1
PITX1EOMES_01	129	137	131	155	1027	0.722859588887965	0.73088520542732	0.930417448164565	-7.65032841562679	1	1	1
PITX1FIGLA_01	76	106	84	118	1027	0.992054693277095	0.990354207412738	0.993204925560241	-12.0964632886589	1	1	1
PITX1HES7_01	4	6	4	6	1027	0.828725521881134	0.737010159554146	0.828126633800555	-3.10974076215928	1	1	1
PITX1TBX21_01	3	3	3	3	1027	0.656478658645326	0.500158779154173	0.65625145226866	0	1	1	1
PLAG1_02	776	690	5532	5883	1027	1.63071151245718e-05	0.002973877655494	0.999522311852648	3.55936334550652	0.000310959815996145	0.0316260450670805	1
PLAG1_04	9	13	9	14	1027	0.858166101200287	0.804907727929522	0.894982520455757	-4.47264933246945	1	1	1
PLAG1_06	0	0	0	0	1027	1	1	1	0	1	1	1
PLAG1_08	0	0	0	0	1027	1	1	1	0	1	1	1
PLAGL2_02	0	1	0	1	1027	1	0.841580240635145	1	0	1	1	1
PLAGL2_03	214	206	264	250	1027	0.350892173538153	0.33233891665096	0.283194425636931	2.40600482540364	0.960610752309895	0.967281162673584	1
PLAGL2_05	0	0	0	0	1027	1	1	1	0	1	1	1
PLZFB_Q3	777	778	2071	2225	1027	0.540974759930635	0.91590706158159	0.99104266823322	-10.1945101554983	1	1	1
POU2F1DLX2_01	0	0	0	0	1027	1	1	1	0	1	1	1
POU2F1EOMES_01	753	738	1651	1637	1027	0.244313326839671	0.316772109591398	0.410290783068757	1.361132723611	0.830040089745544	0.938622426024537	1
POU2F1ETV4_01	0	0	0	0	1027	1	1	1	0	1	1	1
POU2F1FOXO6_01	14	23	15	24	1027	0.952080208765157	0.932075941237189	0.945937918119752	-9.91524365114863	1	1	1
POU2F1HOXB13_01	45	58	47	59	1027	0.921676114159108	0.904401676571926	0.896758681181706	-5.97914135347508	1	1	1
POU2F1SOX2_01	58	57	66	61	1027	0.5	0.455483222661572	0.361395413605377	2.56723430607593	1	1	1
POU2F1TBX21_01	14	23	19	33	1027	0.952080208765157	0.932597966456041	0.981759797093872	-9.3785546997923	1	1	1
POU3F1_Q6	769	774	2378	2587	1027	0.62027788209781	0.971512337094763	0.998577771535169	-18.6914878872017	1	1	1
POU3F2_01	751	759	3366	4196	1027	0.673649307983371	0.995210739655924	1	-31.5322706048823	1	1	1
POU4F2_01	0	3	0	3	1027	1	0.958492810821955	1	0	1	1	1
POU4F2_02	31	36	32	41	1027	0.771824023471304	0.736230688995113	0.879183730673172	-4.24345900020795	1	1	1
POU5F1_01	990	960	7551	7931	1027	0.00166866319526156	0.934795248265035	0.99894002693292	-11.4391649643081	0.0146471547139626	1	1
POU6F2_01	0	0	0	0	1027	1	1	1	0	1	1	1
PPARG_02	1022	1000	10980	11845	1027	5.03336593578121e-05	0.999931440625464	0.999999995846892	-28.7231879169761	0.000752284152023516	1	1
PRDM10_01	2	0	2	0	1027	0.249878226984901	0.0787001216327499	0.250000553245351	0	0.830040089745544	0.444093543499089	1
PRDM12_01	12	11	12	11	1027	0.500000000000001	0.417053724352192	0.500002568170858	0.954566098155129	1	1	1
PRDM14_01	7	12	7	12	1027	0.917450748819536	0.875414430363779	0.916467545817146	-4.83096129519872	1	1	1
PRDM14_02	194	204	219	248	1027	0.730399438043896	0.755555235664452	0.917528276426858	-6.47510214819711	1	1	1
PRDM15_01	68	53	72	54	1027	0.0946710001175687	0.0780563021548744	0.064784612095781	7.32729678262611	0.443670025974708	0.444093543499089	0.436901103523986
PRDM15_02	0	0	0	0	1027	1	1	1	0	1	1	1
PRDM15_03	2	1	2	1	1027	0.500000000000001	0.281946337318198	0.500000995841367	3.16587152019768	1	0.885888207596384	1
PRDM15_04	3	0	3	0	1027	0.12481734047735	0.0416071762187874	0.125000331947343	0	0.526900681557058	0.310929576775053	0.658335081589338
PRDM16_05	680	714	1275	1383	1027	0.950927659929906	0.961596192833821	0.982817284328912	-6.4192128159696	1	1	1
PRDM1_03	721	708	1302	1303	1027	0.282494701391778	0.311228960150124	0.515664327456222	-0.241639030871367	0.872735027204765	0.935378342190317	1
PRDM4_01	0	0	0	0	1027	1	1	1	0	1	1	1
PRDM5_02	1	0	1	0	1027	0.5	0.158890977913091	0.50000066389395	0	1	0.655721722283127	1
PRDM5_03	9	6	9	7	1027	0.302946846483693	0.219250397751685	0.401811430734257	2.45020934241593	0.896239456090823	0.808303133044545	1
PREP1_Q3	684	732	1262	1417	1027	0.990284181222201	0.990132907531071	0.998721785129067	-13.5642652024432	1	1	1
PROX1_01	3	4	3	5	1027	0.773837652629321	0.648024320486393	0.855470057039769	-1.73373930804655	1	1	1
PRRX2_05	0	0	0	0	1027	1	1	1	0	1	1	1
PRX2_Q2	821	803	3187	3843	1027	0.178273867279398	0.999394294481267	0.999999999999998	-29.722436880764	0.679899645555223	1	1
PSF_Q5	548	472	831	746	1027	0.000464592834161282	0.00133273509230753	0.0171582514602303	7.71669593875316	0.00524326198553447	0.0165958548768684	0.149154872052843
RARB_01	0	0	0	0	1027	1	1	1	0	1	1	1
RBPJK_01	655	615	1081	1025	1027	0.0382352931159207	0.062172853579228	0.115262770796938	5.58675380511894	0.224937415884087	0.40606871377679	0.637403122507068
RELA_03	986	953	5010	5183	1027	0.0010060704970923	0.187694446985875	0.957962042874114	-5.69776306159184	0.00966689599916073	0.725839364917406	1
REST_04	112	114	119	124	1027	0.583741257504023	0.561936951902592	0.64981771832038	-1.63266342112179	1	1	1
RFX2_02	1	1	1	1	1027	0.7501217730151	0.500274745372585	0.75000077454255	0	1	1	1
RFX3BHLHA15_01	8	5	8	5	1027	0.28991290299613	0.20207798579092	0.290528456294112	5.47766838141087	0.885755996446741	0.77068362856813	1
RFX3FIGLA_02	58	43	62	46	1027	0.0763983602159361	0.0635160545372436	0.0742852629739216	10.7379362785462	0.377216903566184	0.40842300184995	0.471715689290643
RFX3HES7_01	15	13	15	13	1027	0.424762559566292	0.351865293749414	0.425279324666583	2.25363183697106	1	0.991816334561491	1
RFX3SREBF2_01	3	0	4	0	1027	0.12481734047735	0.0416072128053417	0.0625001659736712	0	0.526900681557058	0.310929576775053	0.426698663993089
RFX3SRF_01	166	159	191	190	1027	0.358415964649417	0.354662968707811	0.500010347197881	1.08326814955943	0.972566127128808	0.991816334561491	1
RFX5_02	3	11	3	18	1027	0.99367558122338	0.984246994616246	0.999889383041811	-10.1004006210877	1	1	1
RFX_Q6	600	585	969	897	1027	0.265906495416973	0.106127632299931	0.0500498067721877	7.04291912565581	0.845093631986128	0.547979212836354	0.376466730438457
RLF_01	15	15	15	15	1027	0.572765441567772	0.500071427954474	0.572235580885332	0	1	1	1
ROAZ_01	2	4	3	8	1027	0.890967653454322	0.793744319799268	0.96728579809733	-3.67498765104264	1	1	1
RORA2_01	285	311	357	399	1027	0.905368230284495	0.911869282957802	0.941143143212169	-7.36992032742503	1	1	1
RORA_05	0	0	0	0	1027	1	1	1	0	1	1	1
RORA_06	0	0	0	0	1027	1	1	1	0	1	1	1
RP58_01	50	42	50	43	1027	0.227703384041269	0.198253755467353	0.267029930823407	3.51814791704439	0.807179303684755	0.761349491482266	1
RREB1_01	914	882	4297	4738	1027	0.0194321262396106	0.244130496583936	0.999998421958465	-17.2384876489257	0.124953090819822	0.856673740238305	1
RREB1_04	0	0	0	0	1027	1	1	1	0	1	1	1
RREB1_05	0	0	0	0	1027	1	1	1	0	1	1	1
RREB_Q5	376	373	548	563	1027	0.46347728777859	0.408967184035399	0.684442692629409	-2.05415900263724	1	1	1
RUNX2_02	86	55	138	69	1027	0.00432113156456644	0.00339245915346205	9.26637969421655e-07	29.5463518904752	0.0323136137249935	0.0353967907898965	1.65300257125863e-05
RUNX3_01	19	20	20	21	1027	0.626546450231844	0.564201207085381	0.622390004675767	-0.873493824601331	1	1	1
RXRA_05	1	1	1	2	1027	0.7501217730151	0.500549490549677	0.875000663893142	-2.64760831734773	1	1	1
SALL1_01	252	190	294	244	1027	0.000520896669414419	0.000639421844124731	0.0172620466751934	10.2712225024808	0.00553953573434949	0.00841905428097562	0.149154872052843
SALL1_03	81	78	86	82	1027	0.434449178672355	0.402503019411453	0.408526591713633	0.839608649813625	1	1	1
SALL3_01	358	379	456	496	1027	0.844240023233472	0.875572967199135	0.908113564912666	-5.64476811352668	1	1	1
SALL3_02	4	0	4	0	1027	0.0623173850067316	0.0226975060275668	0.0625001659736712	0	0.331360710660794	0.190177588382491	0.426698663993089
SATB1_Q3	136	198	161	234	1027	0.99992029659285	0.999902504688733	0.999905742350499	-18.5345647396345	1	1	1
SC1_01	1	5	1	5	1027	0.984488995243641	0.949015644393603	0.984375228212489	-6.00053657467774	1	1	1
SCRT2_01	8	3	8	3	1027	0.112652439476238	0.0654009158681409	0.113281535267058	9.9167955762734	0.502393540567416	0.415709269828528	0.637403122507068
SIP1_Q6	10	3	10	3	1027	0.045632543806712	0.0257746320721896	0.0461425781242818	15.044819106786	0.257497925766446	0.209608404940013	0.364526367181827
SIX1_Q3	377	363	484	478	1027	0.27509742644586	0.324966082008264	0.43597345984286	0.848015227159209	0.859485179799779	0.950826684394549	1
SIX3_Q6	529	592	1120	1427	1027	0.997723282871631	0.999958505736074	0.999999999513208	-26.0914476853665	1	1	1
SIX4_01	1005	969	4331	4600	1027	2.5241531917215e-05	0.865786179702983	0.997901765677174	-14.3504888687394	0.000436205223444372	1	1
SMAD3_Q6	980	946	3911	3813	1027	0.00123724947831698	0.109125378104406	0.13447668875028	4.41902215956988	0.0114033160251548	0.55363609258474	0.701562347914195
SMAD3_Q6_01	868	863	2242	2338	1027	0.404234694670065	0.894206810857195	0.92433916052676	-6.36128339318696	1	1	1
SMAD4_Q6	1024	1009	8880	8485	1027	0.000706548468168296	0.00257686906865232	0.00134366544206732	17.5247594392725	0.00723557968327903	0.0279413449993085	0.0158095104141113
SMAD5_02	1	3	1	3	1027	0.937682614993268	0.841639444218065	0.937500497919398	-3.91681452170059	1	1	1
SMAD5_Q5	1007	966	10831	8748	1027	1.85044798550221e-06	2.15305765605211e-13	6.89936941584592e-51	52.9529643383947	5.68498742212624e-05	2.97660220949204e-11	9.53837821740698e-49
SMAD7_01	33	19	33	20	1027	0.0334297925502343	0.024918365474138	0.0491843398158096	9.6082315060231	0.200942122611734	0.205669494137288	0.376466730438457
SNAP190_01	1	2	1	2	1027	0.87518265952265	0.718433473756174	0.875000663893142	-2.3479009185468	1	1	1
SOX10_03	0	0	0	0	1027	1	1	1	0	1	1	1
SOX10_05	0	0	0	0	1027	1	1	1	0	1	1	1
SOX10_08	828	812	1907	1990	1027	0.204687368417043	0.847242729726089	0.910987720280947	-5.94663600935948	0.744684965359373	1	1
SOX18_Q5_01	158	166	178	189	1027	0.70703441155778	0.708216380345427	0.734468538896763	-2.54398250209559	1	1	1
SOX5_01	657	687	1394	1667	1027	0.924830365855362	0.998743433924842	0.999999645801178	-19.1874178530185	1	1	1
SOX6TBX21_01	291	277	359	359	1027	0.260674500926721	0.292142972134125	0.51489976715469	-0.433707075262866	0.838098831467887	0.912740472260853	1
SOX8_07	0	0	0	0	1027	1	1	1	0	1	1	1
SOX9_05	0	0	0	0	1027	1	1	1	0	1	1	1
SOX9_09	648	631	1251	1174	1027	0.233208159151411	0.187305395192772	0.0612744317084953	9.00832257546711	0.8214274650365	0.725839364917406	0.426698663993089
SOX_Q6	987	969	4954	5077	1027	0.038982888631621	0.837786687077577	0.892693206514659	-6.41946720980365	0.226921446455646	1	1
SP1SP3_Q4	650	553	3908	3662	1027	8.40651777364789e-06	5.59446832996276e-05	0.00239569559362092	24.4679107445091	0.000185952173153091	0.000883925996134116	0.0264963932654473
SP2_04	1004	980	9208	7929	1027	0.00240760122081231	1.49591142606951e-10	5.40615442610494e-23	43.8875411853349	0.0201727799258971	9.19154465129375e-09	2.49133616469669e-21
SP2_06	0	0	0	0	1027	1	1	1	0	1	1	1
SP3_Q3	969	939	5890	5344	1027	0.00626850450970663	6.66630336681693e-06	1.26392436171212e-07	27.2079267272344	0.0450192596606203	0.000131659491494634	2.49625061438144e-06
SP5_Q2	85	70	93	78	1027	0.121062373267254	0.107019448438203	0.142151617447887	5.80408500805589	0.523027284506184	0.547979212836354	0.727868930080387
SPDEF_06	0	0	0	0	1027	1	1	1	0	1	1	1
SPDEF_07	7	4	7	4	1027	0.273863045743464	0.182348655720566	0.274415060936692	5.74504966521246	0.859485179799779	0.720277190096235	1
SPI1_06	756	716	1661	1491	1027	0.0280649575167762	0.018415020556872	0.00129400401598142	14.4704565449616	0.170548587986563	0.164250102708875	0.0155561787138636
SREBP1_02	980	937	5135	4794	1027	9.18644617565114e-05	7.18171155474441e-05	0.000313303007086749	13.3331423568795	0.0012390499353988	0.00104512802362465	0.00412515625997553
SREBP1_Q5	806	777	1837	1887	1027	0.070806451969363	0.144355425736791	0.79856142412086	-4.74799798424745	0.358386025616157	0.655721722283127	1
SRF_01	49	62	58	68	1027	0.914193559147557	0.894071355571499	0.83644895394728	-7.23415572550761	1	1	1
STAF_05	0	0	0	0	1027	1	1	1	0	1	1	1
STAT1_10	594	609	1121	1214	1027	0.763207923403099	0.827372246283363	0.974205871854583	-8.89017813477361	1	1	1
STAT3_01	538	578	1339	1416	1027	0.965339311768402	0.911554086768908	0.931503449897673	-9.45212389787798	1	1	1
STAT5A_02	1000	978	7626	7634	1027	0.00680147486544787	0.396876455994637	0.529203359784256	-0.504764007572899	0.0482207128281112	1	1
STAT5A_Q6	101	110	159	159	1027	0.766282206767123	0.721609610598777	0.522365004024377	-1.09247369117447	1	1	1
T3RBETA_Q6_01	753	733	1589	1616	1027	0.174309227153639	0.408485810272144	0.689701774866886	-1.38306315667574	0.674076941370365	1	1
TAL1BETAITF2_01	846	836	2213	2346	1027	0.303068315169953	0.898605095257413	0.976527051004107	-10.7009420770896	0.896239456090823	1	1
TAL1GATA1_02	65	58	66	62	1027	0.28851384219944	0.261678160879787	0.395506623374079	2.08002029904953	0.885755996446741	0.871257614995753	1
TAL1_01	707	712	1456	1406	1027	0.612732566258306	0.57349968067343	0.179719876005161	1.16726836674388	1	1	0.844256065773852
TAXCREB_01	831	760	2263	2018	1027	0.000107135761418834	7.5200055809686e-06	9.4380516818006e-05	20.0024897070468	0.00141062085868132	0.000143398727112953	0.00133826732821429
TAXCREB_02	1024	1007	9229	8248	1027	0.000228068790729854	5.80570659593743e-08	4.90109937558495e-14	40.2938145033776	0.00268736438867848	2.00659734222087e-06	1.59429879688146e-12
TBX15_02	0	0	0	0	1027	1	1	1	0	1	1	1
TBX18_01	0	0	0	0	1027	1	1	1	0	1	1	1
TBX1_01	0	0	0	0	1027	1	1	1	0	1	1	1
TBX1_04	0	0	0	0	1027	1	1	1	0	1	1	1
TBX1_05	0	0	0	0	1027	1	1	1	0	1	1	1
TBX20_05	152	131	172	147	1027	0.10018015186464	0.0840987784378715	0.089458793102458	7.87887278085708	0.461663533176215	0.455947298785715	0.543634204238014
TBX21_01	0	0	0	0	1027	1	1	1	0	1	1	1
TBX5CSX_Q5	12	8	12	8	1027	0.250663101243229	0.184492497112568	0.25172329289583	5.24448197545896	0.830040089745544	0.723576956760639	1
TBX5_04	0	0	0	0	1027	1	1	1	0	1	1	1
TCF11MAFG_01	927	889	2780	2882	1027	0.00531609213431627	0.656826686344819	0.914761821678445	-7.81916379640176	0.0391933519175724	1	1
TEAD4ALX4_01	32	58	32	61	1027	0.998302722469791	0.997539328096217	0.999143840720882	-15.3320083262496	1	1	1
TEAD4CEBPD_01	24	16	26	17	1027	0.131735796987498	0.100594670000783	0.111025859065017	7.91272124006671	0.543593662645024	0.534892812600319	0.632961856319119
TEAD4CLOCK_01	187	211	232	234	1027	0.91861357310232	0.891849442061454	0.555271326370613	-1.75373832299156	1	1	1
TEAD4ELK3_01	1	0	1	0	1027	0.5	0.158890977913091	0.50000066389395	0	1	0.655721722283127	1
TEAD4EOMES_01	161	168	186	192	1027	0.684817392789695	0.659294191336192	0.640586803620828	-2.25476182954776	1	1	1
TEAD4ERG_02	5	4	5	4	1027	0.5	0.369318261012519	0.500001633804411	2.18021682895704	1	1	1
TEAD4ESRRB_01	63	74	65	78	1027	0.855722459489724	0.836826928244532	0.8792085499118	-6.43342857261027	1	1	1
TEAD4ETV7_01	2	1	2	1	1027	0.500000000000001	0.281946337318198	0.500000995841367	4.2442095569651	1	0.885888207596384	1
TEAD4FIGLA_01	26	19	27	19	1027	0.182985485343476	0.145141929210456	0.15099745383957	6.58621687041915	0.693088858869466	0.655721722283127	0.752266594353893
TEAD4FOXI1_01	171	200	189	226	1027	0.957389460609167	0.955726692233641	0.969012576136612	-8.93187186108206	1	1	1
TEAD4GATA3_01	41	33	48	34	1027	0.203690584698685	0.170108401696312	0.0753356093725337	9.11298272034838	0.744684965359373	0.68664194261358	0.471715689290643
TEAD4MAX_02	7	11	7	13	1027	0.882095588353838	0.828992201362299	0.942342339610662	-7.09363280070793	1	1	1
TEAD4ONECUT2_01	7	5	7	5	1027	0.386876178536379	0.281422332347214	0.387208528905435	3.40645214550396	1	0.885888207596384	1
TEAD4RFX5_01	22	30	22	30	1027	0.897117256326964	0.86940416335472	0.894200102474336	-7.60982870933235	1	1	1
TEAD4SOX15_01	217	219	250	257	1027	0.564291662537663	0.54351657616016	0.638821723645745	-1.56015009637226	1	1	1
TEAD4SOX6_01	24	18	24	20	1027	0.218021341298506	0.175821608211643	0.325795508607834	3.76892605752906	0.788011776065842	0.704560502471296	1
TEF3_Q3	811	831	2933	3627	1027	0.876401947324283	0.999933520407451	1	-31.5774034935914	1	1	1
TEF_01	448	473	602	662	1027	0.875656767668821	0.941071248475945	0.956965298850259	-7.61120067134037	1	1	1
TEF_05	0	0	0	0	1027	1	1	1	0	1	1	1
TEF_08	0	0	0	0	1027	1	1	1	0	1	1	1
TFAP2B_04	143	132	242	232	1027	0.258534567694088	0.253536901353342	0.339679614930443	0.543478804215633	0.836079625349886	0.861862699796193	1
TFAP2CDLX3_03	168	171	195	188	1027	0.593949039309755	0.548848444876821	0.37960247741105	2.40900999649534	1	1	1
TFAP2CELK1_01	15	17	15	18	1027	0.703150698751686	0.640212579508454	0.75657888714922	-3.01040812093244	1	1	1
TFAP2CHOXB13_01	22	28	22	29	1027	0.841873260527535	0.805667176271184	0.868785956459851	-5.38323588986316	1	1	1
TFAP2CMAX_02	19	10	20	10	1027	0.0666388392935417	0.0460516531239078	0.0493682018112878	13.9750695165361	0.344404468498398	0.337560970538637	0.376466730438457
TFAP2CONECUT2_01	11	10	11	10	1027	0.5	0.41329576629631	0.500002456510168	1.44962955017728	1	1	1
TFAP4MAX_02	6	5	6	7	1027	0.5	0.382690630739697	0.7094748813349	0	1	1	1
TFCP2_03	39	23	47	25	1027	0.0261153315467815	0.0190719911289335	0.00638679347232278	13.9425268288929	0.162267172419889	0.164793923348441	0.0598626574609237
TFE_Q6	473	465	773	785	1027	0.378256978988709	0.566249483871163	0.62911179450316	-1.32356914414845	1	1	1
TFIIIA_03	0	0	0	0	1027	1	1	1	0	1	1	1
TFIIIA_04	0	0	0	0	1027	1	1	1	0	1	1	1
TFIII_Q6	961	902	4228	3654	1027	4.56525337947064e-06	1.05867911461332e-07	4.96362630734798e-11	26.0080880150927	0.000114753869038512	3.13113923448734e-06	1.36161009687301e-09
TFIII_Q6_01	1006	971	4381	4571	1027	3.01379176590546e-05	0.928295328547876	0.978458370142663	-9.26326655372129	0.000503884904703821	1	1
THAP1_01	1027	1007	9470	9401	1027	8.68642599988287e-07	0.306766846989887	0.309628875032849	2.85726619248525	3.6950719830271e-05	0.932099265853887	1
THRA_01	0	3	0	3	1027	1	0.958492810821955	1	0	1	1	1
THRB_02	0	0	0	0	1027	1	1	1	0	1	1	1
